Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,BB/K,Spd,wRC+,HR/FB%,IFFB%,LD%,FB%,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,BB_K_ratio,Speed_score,HR_IFFB_ratio,2B_3B_pct
Brando Mayea,NYY,CPX,19,20,74,84,22,14,4,1,3,19,9,6,0,19,3,0,0,2,4,3,0.297297297,sa3020679,standard,17,0.315789473,7.632309195718534,137.101011818185,0.272727272,0.181818181,0.153846153,0.211538461,Florida Complex League,CPX,163.0,fantrax_hitting_categories,8.15,0.3157894736842105,7.632309195718534,1.5000000027500002,0.06756756756756757
Braylon Whitaker,BAL,CPX,19,8,13,15,2,2,0,0,0,0,2,2,0,3,0,0,0,1,2,0,0.153846153,sa3067340,standard,17,0.666666666,5.0,29.80116162826035,0.0,1.0,0.2,0.1,Florida Complex League,CPX,23.0,fantrax_hitting_categories,2.875,0.6666666666666666,5.0,0.0,0.0
Breyias Dean,MIA,CPX,19,38,123,137,27,16,6,1,4,13,21,10,0,42,3,1,0,3,2,2,0.219512195,sa3021294,standard,17,0.238095238,4.3784101124582175,91.91260690006004,0.125,0.25,0.240506329,0.405063291,Florida Complex League,CPX,196.0,fantrax_hitting_categories,5.157894736842105,0.23809523809523808,4.3784101124582175,0.5,0.056910569105691054
Bryan Acuna,MIN,CPX,19,21,63,81,16,11,4,0,1,19,8,15,0,14,3,0,0,1,2,1,0.253968253,sa3018427,standard,17,1.071428571,4.761316193804737,139.1072216301636,0.055555555,0.166666666,0.14893617,0.382978723,Florida Complex League,CPX,147.5,fantrax_hitting_categories,7.023809523809524,1.0714285714285714,4.761316193804737,0.3333333313333333,0.06349206349206349
Carlos Batista,WSN,CPX,19,35,86,105,12,10,2,0,0,12,3,11,0,39,5,1,2,0,2,1,0.139534883,sa3021217,standard,17,0.282051282,4.83803879431385,42.83778357517649,0.0,0.631578947,0.181818181,0.431818181,Florida Complex League,CPX,69.0,fantrax_hitting_categories,1.9714285714285715,0.28205128205128205,4.83803879431385,0.0,0.023255813953488372
Carlos Monteverde,ATL,CPX,19,35,104,127,21,17,3,0,1,10,16,19,1,30,4,0,0,4,1,0,0.201923076,sa3021224,standard,17,0.633333333,2.706702929021042,87.1313751361918,0.038461538,0.269230769,0.222222222,0.361111111,Florida Complex League,CPX,159.5,fantrax_hitting_categories,4.557142857142857,0.6333333333333333,2.706702929021042,0.14285714126530613,0.028846153846153848
Carlos Silva,MIN,CPX,19,16,37,54,6,3,2,0,1,4,8,10,0,11,3,3,1,0,0,0,0.162162162,sa3021090,standard,17,0.909090909,0.76785714,103.86718598500715,0.058823529,0.352941176,0.103448275,0.586206896,Florida Complex League,CPX,77.5,fantrax_hitting_categories,4.84375,0.9090909090909091,0.76785714,0.16666666572222222,0.05405405405405406
Cristian Jauregui,PIT,CPX,19,39,98,121,21,15,4,2,0,15,9,18,0,25,5,0,0,1,10,1,0.214285714,sa3021231,standard,17,0.72,8.613001540557452,105.1280381948678,0.0,0.434782608,0.188405797,0.333333333,Florida Complex League,CPX,194.5,fantrax_hitting_categories,4.987179487179487,0.72,8.613001540557452,0.0,0.061224489795918366
Daniel Rojas,STL,CPX,19,40,126,139,27,24,1,0,2,14,10,10,0,34,1,1,0,2,14,5,0.214285714,sa3021613,standard,17,0.294117647,5.58085721864252,56.26157271287398,0.076923076,0.346153846,0.153846153,0.333333333,Florida Complex League,CPX,193.0,fantrax_hitting_categories,4.825,0.29411764705882354,5.58085721864252,0.222222219654321,0.007936507936507936
Dariel Ramon,TOR,CPX,19,50,155,200,38,29,7,2,0,39,17,35,0,29,9,1,0,1,14,2,0.24516129,sa3022236,standard,17,1.206896551,8.376623376871311,123.87374983395128,0.0,0.342857142,0.189655172,0.301724137,Florida Complex League,CPX,373.5,fantrax_hitting_categories,7.47,1.206896551724138,8.376623376871311,0.0,0.05806451612903226
Dashyll Tejeda,WSN,CPX,19,41,127,153,34,30,2,1,1,31,20,18,0,26,4,0,4,4,29,4,0.267716535,sa3021315,standard,17,0.692307692,8.528424608308178,108.37460097988146,0.026315789,0.289473684,0.184782608,0.413043478,Florida Complex League,CPX,394.0,fantrax_hitting_categories,9.609756097560975,0.6923076923076923,8.528424608308178,0.09090908933884297,0.023622047244094488
Derek Datil,TBR,CPX,19,50,161,203,44,35,7,1,1,32,20,33,0,33,3,1,5,1,11,1,0.273291925,sa3067337,standard,17,1.0,6.6057116708594705,122.0369808276519,0.027777777,0.083333333,0.144067796,0.305084745,Florida Complex League,CPX,371.5,fantrax_hitting_categories,7.43,1.0,6.6057116708594705,0.3333333253333333,0.049689440993788817
Eddie Rynders,PIT,CPX,19,51,168,201,35,28,4,2,1,31,24,30,0,50,2,1,0,1,7,1,0.208333333,sa3066663,standard,17,0.6,7.500101620057874,88.55409904582201,0.032258064,0.225806451,0.196428571,0.276785714,Florida Complex League,CPX,308.0,fantrax_hitting_categories,6.03921568627451,0.6,7.500101620057874,0.1428571409591837,0.03571428571428571
Ediel Rivera,NYY,CPX,19,48,153,185,35,22,10,1,2,27,16,17,0,49,12,3,0,2,12,4,0.228758169,sa3067330,standard,17,0.346938775,7.596517059332612,97.69983316329296,0.05,0.175,0.12745098,0.392156862,Florida Complex League,CPX,282.0,fantrax_hitting_categories,5.875,0.3469387755102041,7.596517059332612,0.28571428571428575,0.0718954248366013
Elian Soto,WSN,CPX,19,49,144,179,20,10,6,0,4,25,19,30,0,59,5,0,0,3,2,2,0.138888888,sa3021228,standard,17,0.508474576,3.735143694364454,76.21026097268715,0.142857142,0.071428571,0.172839506,0.345679012,Florida Complex League,CPX,216.0,fantrax_hitting_categories,4.408163265306122,0.5084745762711864,3.735143694364454,2.0,0.041666666666666664
Elwis Mijares,NYM,CPX,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3021009,standard,17,0.0,0.14285714,-100.0,,,,,Florida Complex League,CPX,0.0,fantrax_hitting_categories,0.0,,0.14285714,,
Enmanuel Bonilla,TOR,CPX,19,55,188,217,35,26,4,1,4,25,22,17,0,59,4,6,1,6,9,4,0.186170212,sa3020684,standard,17,0.288135593,6.569687319588559,59.42368466933902,0.083333333,0.375,0.15079365,0.38095238,Florida Complex League,CPX,269.0,fantrax_hitting_categories,4.890909090909091,0.288135593220339,6.569687319588559,0.22222222133333333,0.026595744680851064
Enrique Jimenez,DET,CPX,19,48,168,192,42,24,10,2,6,27,32,23,0,42,0,1,0,0,4,1,0.25,sa3021091,standard,17,0.547619047,6.189862188454325,119.51326810115394,0.115384615,0.115384615,0.175,0.433333333,Florida Complex League,CPX,364.0,fantrax_hitting_categories,7.583333333333333,0.5476190476190477,6.189862188454325,1.0,0.07142857142857142
Eric Hartman,ATL,CPX,19,6,20,27,2,2,0,0,0,4,1,5,0,7,1,1,0,0,4,1,0.1,sa3067040,standard,17,0.714285714,6.889934148635936,45.47185344732706,0.0,0.4,0.071428571,0.357142857,Florida Complex League,CPX,39.0,fantrax_hitting_categories,6.5,0.7142857142857143,6.889934148635936,0.0,0.0
Erick Lara,TBR,CPX,19,32,82,106,15,10,3,2,0,14,11,21,0,35,0,3,0,1,2,2,0.182926829,sa3022307,standard,17,0.6,6.004109380440086,84.21177907282248,0.0,0.105263157,0.222222222,0.422222222,Florida Complex League,CPX,133.0,fantrax_hitting_categories,4.15625,0.6,6.004109380440086,0.0,0.06097560975609756
Estuar Suero,PIT,CPX,19,40,125,151,26,14,7,2,3,23,16,24,0,57,0,2,0,0,8,2,0.208,sa3018481,standard,17,0.421052631,8.088515135136165,104.59702172301208,0.111111111,0.222222222,0.1875,0.421875,Florida Complex League,CPX,236.0,fantrax_hitting_categories,5.9,0.42105263157894735,8.088515135136165,0.5,0.072
Ethan Wagner,HOU,CPX,19,41,131,153,30,20,5,1,4,25,21,19,0,37,2,1,0,4,2,3,0.229007633,sa3066860,standard,17,0.513513513,5.108026125725202,108.03952267000555,0.173913043,0.260869565,0.222222222,0.283950617,Florida Complex League,CPX,245.0,fantrax_hitting_categories,5.975609756097561,0.5135135135135135,5.108026125725202,0.6666666653888887,0.04580152671755725
Eyeksson Rojas,WSN,CPX,19,41,131,151,33,28,2,1,2,20,25,13,0,25,4,2,1,3,4,1,0.251908396,sa3023872,standard,17,0.52,5.94516007099087,92.6991310519225,0.058823529,0.529411764,0.16,0.34,Florida Complex League,CPX,262.0,fantrax_hitting_categories,6.390243902439025,0.52,5.94516007099087,0.11111111048148148,0.022900763358778626
Fabian Lopez,MIA,CPX,19,44,134,151,29,20,7,1,1,12,19,12,0,56,3,2,0,1,6,1,0.21641791,sa3021276,standard,17,0.214285714,6.118992949282614,75.99503610899137,0.047619047,0.095238095,0.276315789,0.276315789,Florida Complex League,CPX,190.0,fantrax_hitting_categories,4.318181818181818,0.21428571428571427,6.118992949282614,0.49999999475,0.05970149253731343
Facundo Velasquez,STL,CPX,19,49,152,191,28,19,7,2,0,30,9,37,0,73,2,0,0,2,12,6,0.184210526,sa3021227,standard,17,0.506849315,7.986616702239358,85.89114430793543,0.0,0.5,0.305555555,0.194444444,Florida Complex League,CPX,232.5,fantrax_hitting_categories,4.744897959183674,0.5068493150684932,7.986616702239358,0.0,0.05921052631578947
Felix Amparo,BAL,CPX,19,41,104,122,27,22,3,1,1,25,20,17,0,15,0,0,1,1,10,2,0.259615384,sa3021180,standard,17,1.133333333,7.933145631310621,98.66402586870404,0.041666666,0.333333333,0.2,0.3,Florida Complex League,CPX,277.0,fantrax_hitting_categories,6.7560975609756095,1.1333333333333333,7.933145631310621,0.12499999812499998,0.038461538461538464
Felix Cotes,TBR,CPX,19,49,157,200,40,35,4,1,0,19,21,32,1,29,5,3,3,4,14,8,0.25477707,sa3022053,standard,17,1.103448275,5.153016924998398,106.01941570425754,0.0,0.185185185,0.142857142,0.241071428,Florida Complex League,CPX,327.5,fantrax_hitting_categories,6.683673469387755,1.103448275862069,5.153016924998398,0.0,0.03184713375796178
Gabriel Lara,NYY,CPX,19,35,101,109,28,20,5,1,2,17,15,5,0,26,1,2,0,3,4,5,0.277227722,sa3021177,standard,17,0.192307692,6.5044472467555625,94.04539065657444,0.095238095,0.285714285,0.214285714,0.3,Florida Complex League,CPX,178.0,fantrax_hitting_categories,5.085714285714285,0.19230769230769232,6.5044472467555625,0.3333333333333333,0.0594059405940594
Gabriel Rosado,DET,CPX,19,20,46,56,12,10,1,0,1,8,7,10,0,22,0,0,0,0,3,1,0.260869565,sa3067423,standard,17,0.454545454,4.579880045302177,122.28847235920956,0.25,0.0,0.238095238,0.19047619,Florida Complex League,CPX,92.0,fantrax_hitting_categories,4.6,0.45454545454545453,4.579880045302177,,0.021739130434782608
Gabriel Terrero,NYY,CPX,19,36,101,111,28,19,5,1,3,9,21,8,0,26,1,1,0,1,9,1,0.277227722,sa3021213,standard,17,0.307692307,6.664613518448152,108.79796313980994,0.115384615,0.153846153,0.225352112,0.366197183,Florida Complex League,CPX,232.5,fantrax_hitting_categories,6.458333333333333,0.3076923076923077,6.664613518448152,0.7500000016249999,0.0594059405940594
Gerardo Rodriguez,BOS,CPX,19,47,154,170,43,27,16,0,0,17,32,10,0,23,3,3,0,4,7,0,0.279220779,sa3021614,standard,17,0.434782608,5.302343616149642,94.12088875774558,0.0,0.222222222,0.201550387,0.418604651,Florida Complex League,CPX,324.5,fantrax_hitting_categories,6.904255319148936,0.43478260869565216,5.302343616149642,0.0,0.1038961038961039
Giovanni Vargas,STL,CPX,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3021515,standard,17,0.0,0.14285714,-100.0,,,,,Florida Complex League,CPX,0.0,fantrax_hitting_categories,0.0,,0.14285714,,
Griffin Burkholder,PHI,CPX,19,15,58,64,11,5,4,0,2,5,8,5,0,17,1,0,0,2,1,0,0.189655172,sa3025418,standard,17,0.294117647,3.622296549700412,76.21627250418635,0.111111111,0.222222222,0.166666666,0.5,Florida Complex League,CPX,83.5,fantrax_hitting_categories,5.566666666666666,0.29411764705882354,3.622296549700412,0.5,0.06896551724137931
Hancel Almonte,STL,CPX,19,42,124,145,18,13,5,0,0,10,14,14,0,63,4,3,0,1,6,0,0.14516129,sa3021179,standard,17,0.222222222,5.383326875955882,32.404953858556205,0.0,0.321428571,0.140350877,0.49122807,Florida Complex League,CPX,126.5,fantrax_hitting_categories,3.011904761904762,0.2222222222222222,5.383326875955882,0.0,0.04032258064516129
Haniel German,NYM,CPX,19,47,125,145,24,17,7,0,0,16,11,16,1,51,3,1,0,2,1,1,0.192,sa3024299,standard,17,0.31372549,3.0905680465392784,64.48846287429383,0.0,0.296296296,0.151515151,0.409090909,Florida Complex League,CPX,131.5,fantrax_hitting_categories,2.797872340425532,0.3137254901960784,3.0905680465392784,0.0,0.056
Irvin Nunez,MIN,CPX,19,43,116,152,27,21,4,1,1,25,14,29,0,33,6,1,0,0,3,0,0.23275862,sa3023899,standard,17,0.878787878,6.4156379771910075,125.20952419112868,0.027027027,0.135135135,0.215189873,0.46835443,Florida Complex League,CPX,234.5,fantrax_hitting_categories,5.453488372093023,0.8787878787878788,6.4156379771910075,0.2,0.04310344827586207
Isael Arias,NYY,CPX,19,56,192,217,35,27,6,1,1,26,20,19,0,45,2,3,1,5,26,2,0.182291666,sa3023713,standard,17,0.422222222,8.25867191613698,43.97641926157082,0.024390243,0.31707317,0.160583941,0.299270072,Florida Complex League,CPX,355.5,fantrax_hitting_categories,6.348214285714286,0.4222222222222222,8.25867191613698,0.07692307425443785,0.036458333333333336
Jack Lines,TBR,CPX,19,6,15,21,5,4,1,0,0,3,0,5,0,6,1,0,0,0,3,1,0.333333333,sa3066763,standard,17,0.833333333,5.2881961960163215,175.69397376167942,0.0,0.0,0.444444444,0.111111111,Florida Complex League,CPX,38.0,fantrax_hitting_categories,6.333333333333333,0.8333333333333334,5.2881961960163215,,0.06666666666666667
Jaeden Calderon,PHI,CPX,19,12,34,41,8,5,3,0,0,4,1,7,0,9,0,0,0,0,3,0,0.235294117,sa3021274,standard,17,0.777777777,5.3273809482142855,105.02673279129972,0.0,0.666666666,0.263157894,0.47368421,Florida Complex League,CPX,56.5,fantrax_hitting_categories,4.708333333333333,0.7777777777777778,5.3273809482142855,0.0,0.08823529411764706
Jancory De La Cruz,MIA,CPX,19,39,130,156,27,20,3,1,3,19,15,24,1,49,1,1,0,3,4,3,0.207692307,sa3021280,standard,17,0.489795918,5.092591103481896,93.1644746258285,0.125,0.333333333,0.179487179,0.307692307,Florida Complex League,CPX,201.0,fantrax_hitting_categories,5.153846153846154,0.4897959183673469,5.092591103481896,0.375000000375,0.03076923076923077
Jayson Bass,MIN,CPX,19,20,51,62,16,10,4,1,1,6,12,9,0,15,1,1,0,0,6,1,0.31372549,sa3021323,standard,17,0.6,7.429881991380677,158.39808838723386,0.09090909,0.363636363,0.363636363,0.333333333,Florida Complex League,CPX,147.0,fantrax_hitting_categories,7.35,0.6,7.429881991380677,0.24999999793749997,0.09803921568627451
Jeremy Almonte,MIA,CPX,19,25,86,96,24,21,1,0,2,12,12,4,0,14,4,2,0,0,4,3,0.279069767,sa3021632,standard,17,0.285714285,4.427289204701308,100.8003575480598,0.066666666,0.3,0.246376811,0.434782608,Florida Complex League,CPX,156.5,fantrax_hitting_categories,6.26,0.2857142857142857,4.427289204701308,0.22222222,0.011627906976744186
Jermaine Maricuto,WSN,CPX,19,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3021641,standard,17,0.0,0.14285714,-98.58954342503333,0.0,0.0,0.0,0.0,Florida Complex League,CPX,0.0,fantrax_hitting_categories,0.0,,0.14285714,,0.0
Jhoan Peguero,BOS,CPX,19,32,71,81,14,11,1,0,2,14,7,8,0,30,2,0,0,0,14,1,0.197183098,sa3023754,standard,17,0.266666666,7.5,68.42833935585608,0.1,0.2,0.219512195,0.487804878,Florida Complex League,CPX,159.5,fantrax_hitting_categories,4.984375,0.26666666666666666,7.5,0.5,0.014084507042253521
John Cruz,MIA,CPX,19,35,109,134,23,17,5,0,1,10,12,24,0,21,1,0,0,1,14,1,0.211009174,sa3018573,standard,17,1.142857142,5.186491005957041,99.25972388232772,0.027777777,0.361111111,0.19047619,0.428571428,Florida Complex League,CPX,233.5,fantrax_hitting_categories,6.671428571428572,1.1428571428571428,5.186491005957041,0.0769230747928994,0.045871559633027525
John Estevez,ATL,CPX,19,43,127,152,23,16,5,1,1,13,14,23,0,32,1,0,1,1,3,3,0.181102362,sa3021287,standard,17,0.71875,4.361021066786841,75.47710495641321,0.027027027,0.108108108,0.163043478,0.402173913,Florida Complex League,CPX,181.0,fantrax_hitting_categories,4.209302325581396,0.71875,4.361021066786841,0.25,0.047244094488188976
John Gil,ATL,CPX,19,1,2,4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0.0,sa3021284,standard,17,2.0,2.64285714,128.09717216371115,0.0,0.0,0.0,0.0,Florida Complex League,CPX,5.0,fantrax_hitting_categories,5.0,,2.64285714,,0.0
Jonathan Rivero,PIT,CPX,19,42,128,156,23,17,4,1,1,15,11,23,0,43,3,2,0,1,2,1,0.1796875,sa3021150,standard,17,0.53488372,4.681337866680831,77.70858259081139,0.029411764,0.264705882,0.195121951,0.414634146,Florida Complex League,CPX,159.5,fantrax_hitting_categories,3.7976190476190474,0.5348837209302325,4.681337866680831,0.11111110859259259,0.0390625
Jordan Sanchez,BAL,CPX,19,54,157,195,46,22,16,3,5,32,45,31,1,57,5,2,0,1,3,2,0.29299363,sa3024112,standard,17,0.543859649,6.047664324931862,152.9792594404961,0.121951219,0.121951219,0.25,0.41,Florida Complex League,CPX,441.0,fantrax_hitting_categories,8.166666666666666,0.543859649122807,6.047664324931862,1.0,0.12101910828025478
Jorge Rodriguez,BOS,CPX,19,28,83,92,24,20,1,0,3,10,17,8,0,17,1,0,0,2,8,5,0.289156626,sa3023974,standard,17,0.470588235,4.322823567566913,111.5734230814836,0.15,0.2,0.133333333,0.333333333,Florida Complex League,CPX,194.0,fantrax_hitting_categories,6.928571428571429,0.47058823529411764,4.322823567566913,0.7499999999999999,0.012048192771084338
Jose Mejia,BAL,CPX,19,47,124,158,34,22,9,1,2,22,23,26,0,16,6,2,0,3,6,5,0.274193548,sa3021169,standard,17,1.625,5.133258431286665,132.2311936219949,0.058823529,0.235294117,0.217821782,0.336633663,Florida Complex League,CPX,308.0,fantrax_hitting_categories,6.553191489361702,1.625,5.133258431286665,0.2499999989375,0.08064516129032258
Jose Tovar,TBR,CPX,19,39,120,146,20,12,6,2,0,21,12,24,0,34,0,0,2,3,2,1,0.166666666,sa3021223,standard,17,0.705882352,6.791134189005316,69.41376204784979,0.0,0.21875,0.181818181,0.415584415,Florida Complex League,CPX,179.0,fantrax_hitting_categories,4.589743589743589,0.7058823529411765,6.791134189005316,0.0,0.06666666666666667
Joseph Tailor,MIA,CPX,19,32,98,115,13,11,2,0,0,10,11,12,0,29,5,0,0,1,8,4,0.132653061,sa3021285,standard,17,0.413793103,5.588616490068473,39.68428613908618,0.0,0.363636363,0.213114754,0.360655737,Florida Complex League,CPX,130.5,fantrax_hitting_categories,4.078125,0.41379310344827586,5.588616490068473,0.0,0.02040816326530612
Juan Fraide,HOU,CPX,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3067603,standard,17,0.0,0.14285714,-100.0,,,,,Florida Complex League,CPX,0.0,fantrax_hitting_categories,0.0,,0.14285714,,
Juan Hernandez,DET,CPX,19,44,136,159,36,31,5,0,0,18,13,15,0,35,5,3,0,2,9,3,0.264705882,sa3021152,standard,17,0.428571428,4.939828459514084,96.87023679747054,0.0,0.125,0.259615384,0.23076923,Florida Complex League,CPX,222.5,fantrax_hitting_categories,5.056818181818182,0.42857142857142855,4.939828459514084,0.0,0.03676470588235294
Juan Ortega,BAL,CPX,19,41,110,136,29,20,3,2,4,22,19,21,0,30,4,1,0,1,11,4,0.263636363,sa3021239,standard,17,0.7,8.001760985201019,129.63088628737273,0.148148148,0.185185185,0.197368421,0.355263157,Florida Complex League,CPX,288.0,fantrax_hitting_categories,7.024390243902439,0.7,8.001760985201019,0.8,0.045454545454545456
Juan Rosas,TOR,CPX,19,27,71,81,12,9,3,0,0,3,3,8,0,25,2,0,0,1,0,1,0.169014084,sa3021125,standard,17,0.32,1.178698657812351,52.3922362043036,0.0,0.25,0.19047619,0.38095238,Florida Complex League,CPX,42.5,fantrax_hitting_categories,1.5740740740740742,0.32,1.178698657812351,0.0,0.04225352112676056
Juan Sierra,HOU,CPX,19,31,97,122,28,21,5,0,2,17,18,19,1,26,2,4,0,1,1,2,0.288659793,sa3021146,standard,17,0.73076923,2.4364093267949394,133.41493469417657,0.064516129,0.225806451,0.217391304,0.449275362,Florida Complex League,CPX,208.5,fantrax_hitting_categories,6.725806451612903,0.7307692307692307,2.4364093267949394,0.2857142863469388,0.05154639175257732
Jude Warwick,DET,CPX,19,47,145,192,38,27,8,0,3,35,20,26,0,30,15,5,1,0,22,5,0.262068965,sa3067338,standard,17,0.866666666,6.926128590971272,135.2770730100931,0.055555555,0.148148148,0.186440677,0.457627118,Florida Complex League,CPX,412.5,fantrax_hitting_categories,8.77659574468085,0.8666666666666667,6.926128590971272,0.374999996625,0.05517241379310345
Julio Zayas,NYM,CPX,19,48,141,173,40,30,9,0,1,14,18,22,0,24,6,1,0,3,0,0,0.283687943,sa3021234,standard,17,0.916666666,0.8498243525,126.55920394146284,0.024390243,0.31707317,0.19090909,0.372727272,Florida Complex League,CPX,242.0,fantrax_hitting_categories,5.041666666666667,0.9166666666666666,0.8498243525,0.07692307425443785,0.06382978723404255
Junior Garcia,ATL,CPX,19,43,145,161,29,17,8,1,3,16,13,15,0,39,1,0,0,4,2,1,0.2,sa3022283,standard,17,0.384615384,4.575186813607641,76.0633501181916,0.063829787,0.170212765,0.156862745,0.460784313,Florida Complex League,CPX,184.5,fantrax_hitting_categories,4.290697674418604,0.38461538461538464,4.575186813607641,0.375000000734375,0.06206896551724138
Kevin Verde,NYY,CPX,19,45,136,146,26,19,5,0,2,14,21,7,0,25,1,2,0,6,6,0,0.19117647,sa3021326,standard,17,0.28,5.8782524837208125,39.52132391670802,0.042553191,0.29787234,0.1,0.427272727,Florida Complex League,CPX,209.5,fantrax_hitting_categories,4.655555555555556,0.28,5.8782524837208125,0.14285714141836733,0.03676470588235294
Liosward Marin,BOS,CPX,19,11,24,25,6,2,4,0,0,3,2,1,0,6,0,0,0,0,0,0,0.25,sa3021619,standard,17,0.166666666,2.1964285649999997,84.78289028297881,0.0,0.0,0.166666666,0.388888888,Florida Complex League,CPX,31.0,fantrax_hitting_categories,2.8181818181818183,0.16666666666666666,2.1964285649999997,,0.16666666666666666
Luis Almeyda,BAL,CPX,19,20,61,71,15,8,6,1,0,10,18,8,0,14,2,0,0,2,6,1,0.245901639,sa3021081,standard,17,0.571428571,8.763643069950966,102.8895274164739,0.0,0.227272727,0.133333333,0.488888888,Florida Complex League,CPX,172.0,fantrax_hitting_categories,8.6,0.5714285714285714,8.763643069950966,0.0,0.11475409836065574
