Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Emill Olivo,CHC,DSL,18,102,.302,1.17,20.4%,42.9%,36.7%,27.8%,5.6%,73.1%,11.5%,15.4%,12.0%,171,212,383,sa3077041
Emil Perez,COL,DSL,17,143,.360,1.70,13.1%,54.8%,32.1%,33.3%,7.4%,38.4%,23.3%,38.4%,14.3%,206,292,498,sa3077042
Jose Suarez,CHW,DSL,17,93,.286,0.76,17.0%,35.8%,47.2%,48.0%,4.0%,48.1%,27.8%,24.1%,9.9%,143,150,293,sa3077043
Dariel Santana,NYY,DSL,18,200,.308,1.06,15.9%,43.2%,40.9%,33.3%,2.8%,39.1%,30.4%,30.4%,14.0%,375,391,766,sa3077044
Rafael Moran,SDP,DSL,17,135,.305,1.31,22.1%,44.2%,33.8%,23.1%,0.0%,51.9%,30.4%,17.7%,13.0%,193,283,476,sa3077045
Joshddy Castillo,BAL,DSL,16,197,.333,1.29,16.0%,47.3%,36.6%,25.0%,2.1%,33.1%,24.3%,42.6%,8.4%,305,383,688,sa3077046
Francisco De Marchena,MIL,DSL,16,81,.346,1.32,15.4%,48.1%,36.5%,26.3%,0.0%,71.2%,11.5%,17.3%,14.0%,114,158,272,sa3077047
Oscar Borges,PIT,DSL,17,159,.410,2.26,14.6%,59.2%,26.2%,11.1%,0.0%,36.2%,17.1%,46.7%,5.8%,282,309,591,sa3077048
Carlos Severino,PHI,DSL,18,83,.375,1.18,17.2%,44.8%,37.9%,9.1%,0.0%,53.1%,21.9%,25.0%,17.5%,160,165,325,sa3077049
Diego Martinez,MIA,DSL,18,101,.346,1.50,12.3%,52.6%,35.1%,35.0%,25.0%,42.1%,19.3%,38.6%,11.3%,183,205,388,sa3077050
Jose Serracin,NYM,DSL,18,60,.333,0.78,5.9%,41.2%,52.9%,22.2%,11.1%,41.2%,17.6%,41.2%,25.7%,89,121,210,sa3077051
Kendry Diaz,NYY,DSL,17,92,.313,0.67,25.0%,30.0%,45.0%,44.4%,3.7%,55.0%,20.0%,25.0%,15.5%,117,174,291,sa3077052
Wanel Celestin,BAL,DSL,18,126,.288,1.04,16.7%,42.4%,40.9%,18.5%,3.7%,38.8%,25.4%,35.8%,12.2%,230,272,502,sa3077053
Víctor Gonzalez,TEX,DSL,17,169,.378,0.48,15.6%,27.3%,57.1%,29.5%,13.6%,45.0%,25.0%,30.0%,19.6%,285,347,632,sa3077054
Randy Arias,HOU,DSL,17,204,.283,0.92,15.3%,40.5%,44.1%,14.3%,2.0%,41.2%,31.6%,27.2%,7.5%,331,376,707,sa3077055
Adafel Montiel,COL,DSL,19,186,.368,1.31,20.4%,45.1%,34.5%,15.4%,12.8%,49.6%,23.5%,26.9%,6.2%,324,366,690,sa3077056
Yuaxander Silveira,HOU,DSL,18,157,.323,1.29,16.5%,47.1%,36.5%,19.4%,9.7%,52.7%,24.2%,23.1%,13.6%,207,278,485,sa3077057
Luis Palencia,CHC,DSL,18,124,.312,1.33,7.9%,52.6%,39.5%,36.7%,6.7%,64.9%,14.3%,20.8%,13.2%,175,235,410,sa3077058
Sergio Patino,CHC,DSL,18,114,.278,1.15,7.6%,49.4%,43.0%,23.5%,0.0%,53.7%,20.7%,25.6%,7.2%,152,197,349,sa3077059
Oliver Chapman,LAD,DSL,17,121,.305,1.05,30.5%,35.6%,33.9%,30.0%,10.0%,61.7%,16.7%,21.7%,15.7%,171,231,402,sa3077060
Juan Figueroa,PIT,DSL,17,159,.340,2.10,12.6%,59.2%,28.2%,24.1%,0.0%,29.2%,23.6%,47.2%,11.1%,231,300,531,sa3077061
Ronny Felix,CIN,DSL,17,83,.341,3.00,22.0%,58.5%,19.5%,12.5%,0.0%,38.1%,40.5%,21.4%,12.8%,134,148,282,sa3077062
Gilbert Ramirez,PIT,DSL,17,161,.368,1.18,20.4%,43.0%,36.6%,11.8%,0.0%,39.6%,31.3%,29.2%,6.9%,275,264,539,sa3077063
Ricardo Pulles,LAD,DSL,17,110,.250,1.37,15.1%,49.1%,35.8%,26.3%,5.3%,53.6%,23.2%,23.2%,24.0%,137,209,346,sa3077064
Jose Gori,TOR,DSL,17,99,.232,1.19,14.8%,46.3%,38.9%,28.6%,4.8%,41.4%,22.4%,36.2%,9.9%,162,201,363,sa3077065
Eiker Lothar,TOR,DSL,17,98,.257,0.64,19.4%,31.3%,49.3%,39.4%,0.0%,51.4%,15.7%,32.9%,15.5%,114,195,309,sa3077066
Cristopher Jaquez,NYM,DSL,17,75,.286,1.80,26.3%,47.4%,26.3%,20.0%,0.0%,59.1%,18.2%,22.7%,20.7%,130,170,300,sa3077067
Imanol Feliz,HOU,DSL,17,123,.211,1.12,19.7%,42.4%,37.9%,44.0%,0.0%,47.8%,23.9%,28.4%,6.4%,217,264,481,sa3077068
Jossiel Feliz,ARI,DSL,17,162,.325,1.81,23.0%,49.6%,27.4%,3.2%,0.0%,41.5%,28.8%,29.7%,8.3%,213,318,531,sa3077069
Luis Suarez,MIN,DSL,17,128,.295,1.19,16.9%,45.1%,38.0%,22.2%,3.7%,62.7%,20.0%,17.3%,10.6%,196,255,451,sa3077070
Omar Marrugo,COL,DSL,16,23,.100,1.25,10.0%,50.0%,40.0%,75.0%,0.0%,60.0%,20.0%,20.0%,15.9%,38,50,88,sa3077071
Renso Tenas,KCR,DSL,17,132,.268,1.73,12.3%,55.6%,32.1%,3.8%,0.0%,37.3%,15.7%,47.0%,11.2%,214,259,473,sa3077072
Santiago Garcia,MIL,DSL,17,156,.398,1.73,22.0%,49.5%,28.6%,19.2%,3.8%,48.9%,22.3%,28.7%,7.1%,288,303,591,sa3077073
Jostin Melo,CLE,DSL,17,160,.283,1.77,16.2%,53.5%,30.3%,20.0%,0.0%,26.2%,30.1%,43.7%,5.8%,235,247,482,sa3077074
Misael Sánchez,STL,DSL,17,183,.364,1.05,19.3%,41.3%,39.4%,18.6%,7.0%,58.1%,18.8%,23.1%,18.3%,221,358,579,sa3077075
Wilneyker Bruce,BOS,DSL,17,78,.425,1.33,28.2%,41.0%,30.8%,25.0%,8.3%,30.0%,35.0%,35.0%,15.9%,98,153,251,sa3077076
David Manzueta,LAA,DSL,17,91,.408,1.11,11.1%,46.7%,42.2%,10.5%,0.0%,44.4%,22.2%,33.3%,23.1%,112,187,299,sa3077077
Rolthemnay Marquetti,PIT,DSL,17,134,.407,1.41,25.5%,43.6%,30.9%,23.5%,0.0%,54.4%,24.6%,21.1%,16.3%,220,252,472,sa3077078
Diego Hernandez,CHC,DSL,17,78,.286,0.95,15.9%,40.9%,43.2%,26.3%,0.0%,49.0%,14.3%,36.7%,15.2%,108,142,250,sa3077079
Ambeiro Recio,SEA,DSL,17,70,.390,0.61,29.3%,26.8%,43.9%,22.2%,0.0%,48.8%,24.4%,26.8%,23.6%,82,134,216,sa3077080
Anderson Gonzalez,BOS,DSL,17,85,.310,1.54,19.5%,48.8%,31.7%,30.8%,7.7%,58.1%,25.6%,16.3%,19.5%,126,181,307,sa3077081
Rayniel Lache,WSN,DSL,17,106,.275,1.17,15.2%,45.7%,39.1%,22.2%,5.6%,60.4%,18.8%,20.8%,16.9%,161,212,373,sa3077082
Jawel Garcia,WSN,DSL,17,58,.242,1.89,10.3%,58.6%,31.0%,11.1%,0.0%,61.3%,12.9%,25.8%,19.5%,61,108,169,sa3077083
Jeanfranco Fernandez,SDP,DSL,17,165,.317,1.89,22.9%,50.5%,26.7%,28.6%,0.0%,53.9%,20.0%,26.1%,9.3%,206,286,492,sa3077084
Ruben Revost,MIL,DSL,17,61,.179,0.79,17.1%,36.6%,46.3%,36.8%,10.5%,68.3%,19.5%,12.2%,10.6%,96,111,207,sa3077085
Jesus Flores,TEX,DSL,17,87,.431,2.45,24.0%,54.0%,22.0%,9.1%,9.1%,41.5%,13.2%,45.3%,9.3%,162,149,311,sa3077086
Edwinyer Martinez,DET,DSL,17,88,.193,1.30,17.9%,46.4%,35.7%,30.0%,0.0%,54.4%,14.0%,31.6%,18.1%,112,165,277,sa3077087
Wilker Rosales,LAA,DSL,17,84,.235,1.93,12.8%,57.4%,29.8%,21.4%,7.1%,38.8%,24.5%,36.7%,4.7%,141,138,279,sa3077088
Yonathan Aro,LAA,DSL,17,87,.286,0.94,18.6%,39.5%,41.9%,27.8%,5.6%,44.7%,21.3%,34.0%,19.2%,115,166,281,sa3077089
Adrian La Rosa,NYM,DSL,17,90,.400,0.59,17.3%,30.8%,51.9%,33.3%,7.4%,38.2%,29.1%,32.7%,12.6%,159,181,340,sa3077090
Pedro Guerra,WSN,DSL,16,35,.167,2.50,8.7%,65.2%,26.1%,33.3%,0.0%,62.5%,8.3%,29.2%,8.1%,49,75,124,sa3077091
Alberto Aguilar,KCR,DSL,17,54,.214,1.11,7.3%,48.8%,43.9%,33.3%,0.0%,47.6%,23.8%,28.6%,7.1%,68,102,170,sa3077092
Fabian Gonzalez,SEA,DSL,17,166,.404,2.70,21.3%,57.4%,21.3%,5.0%,5.0%,22.3%,25.5%,52.1%,12.5%,284,307,591,sa3077093
Diego Conseción,STL,DSL,18,158,.423,0.94,16.5%,40.5%,43.0%,29.4%,5.9%,59.5%,21.5%,19.0%,13.7%,281,324,605,sa3077094
Carlos Sandoval,HOU,DSL,17,159,.276,0.85,14.1%,39.4%,46.5%,21.7%,6.5%,52.0%,19.0%,29.0%,9.2%,259,274,533,sa3077095
Luis Almeida,PIT,DSL,18,98,.259,0.81,15.5%,37.9%,46.6%,29.6%,0.0%,35.6%,27.1%,37.3%,14.7%,129,198,327,sa3077096
Angel Alvarez,PIT,DSL,17,74,.306,0.76,14.3%,37.1%,48.6%,23.5%,0.0%,47.2%,27.8%,25.0%,18.1%,104,150,254,sa3077097
Yariel Cordero,TOR,DSL,17,61,.283,0.76,17.8%,35.6%,46.7%,38.1%,0.0%,41.3%,26.1%,32.6%,14.9%,84,124,208,sa3077216
Xavier Cadiz,CHC,DSL,16,17,.222,0.75,12.5%,37.5%,50.0%,0.0%,0.0%,62.5%,37.5%,0.0%,19.3%,18,39,57,sa3077217
Jesus Teran,HOU,DSL,17,94,.218,0.76,13.7%,37.3%,49.0%,36.0%,4.0%,39.6%,20.8%,39.6%,7.4%,144,166,310,sa3077218
Andy Gonzalez,HOU,DSL,17,60,.256,1.25,18.2%,45.5%,36.4%,33.3%,0.0%,48.6%,25.7%,25.7%,9.8%,91,103,194,sa3077219
Juan Cordero,KCR,DSL,20,0,.000,,,,,,,,,,,,,,sa3077238
Alam Soriano,MIN,DSL,19,0,.000,,,,,,,,,,,,,,sa3077243
Anderson Venero,CIN,DSL,17,0,.000,,,,,,,,,,,,,,sa3077279
Deiby Marrero,HOU,DSL,19,0,.000,,,,,,,,,,,,,,sa3077307
Reynaldo Sanchez,KCR,DSL,20,44,.278,1.17,27.8%,38.9%,33.3%,33.3%,0.0%,66.7%,11.1%,22.2%,30.2%,50,79,129,sa3077310
Patrick Silva,PHI,DSL,17,85,.365,1.39,15.7%,49.0%,35.3%,11.1%,0.0%,37.7%,35.8%,26.4%,14.0%,135,194,329,sa3077311
Jesus Minaya,NYM,DSL,17,119,.400,1.61,23.0%,47.5%,29.5%,22.2%,5.6%,54.8%,24.2%,21.0%,17.3%,187,218,405,sa3077312
Jose Zarraga,COL,DSL,18,76,.227,1.62,17.1%,51.2%,31.7%,46.2%,0.0%,40.9%,13.6%,45.5%,12.2%,109,137,246,sa3077313
Mikel Nieblas,CIN,DSL,17,47,.310,1.67,14.3%,53.6%,32.1%,33.3%,0.0%,34.5%,20.7%,44.8%,8.5%,64,89,153,sa3077314
David Colina,HOU,DSL,17,117,.258,0.71,20.0%,33.3%,46.7%,28.6%,3.6%,39.3%,26.2%,34.4%,13.1%,158,215,373,sa3077315
Oscar Rivas,HOU,DSL,18,79,.333,1.06,19.5%,41.5%,39.0%,12.5%,6.3%,51.2%,9.3%,39.5%,10.3%,114,148,262,sa3077316
Deret Gonzalez,TOR,DSL,17,78,.258,1.42,6.5%,54.8%,38.7%,8.3%,0.0%,62.5%,21.9%,15.6%,24.4%,129,183,312,sa3077317
Nishentel Meyers,CIN,DSL,17,106,.303,0.57,19.1%,29.4%,51.5%,20.0%,11.4%,59.4%,21.7%,18.8%,12.4%,146,210,356,sa3077318
Misael Rodriguez,MIN,DSL,17,108,.357,2.59,14.1%,62.0%,23.9%,35.3%,5.9%,59.2%,12.7%,28.2%,13.5%,155,237,392,sa3077319
Yeremy Reyes,NYM,DSL,17,44,.250,1.33,26.3%,42.1%,31.6%,33.3%,0.0%,55.0%,15.0%,30.0%,24.8%,61,96,157,sa3077320
Brayan Mendez,HOU,DSL,17,29,.385,0.10,21.4%,7.1%,71.4%,10.0%,20.0%,53.3%,6.7%,40.0%,12.6%,49,54,103,sa3077321
Juan Martinez,NYY,DSL,18,167,.398,1.69,19.2%,50.8%,30.0%,30.6%,0.0%,47.2%,18.9%,33.9%,8.3%,227,301,528,sa3077322
Roberto Saucedo,LAD,DSL,17,130,.289,1.38,17.4%,47.8%,34.8%,20.8%,16.7%,54.7%,22.7%,22.7%,13.3%,160,232,392,sa3077323
Jesus Hernandez,SFG,DSL,17,64,.080,1.67,0.0%,62.5%,37.5%,11.1%,11.1%,80.8%,15.4%,3.8%,18.1%,108,129,237,sa3077324
Edgardo Toro,SEA,DSL,18,82,.262,1.67,17.9%,51.3%,30.8%,16.7%,16.7%,52.3%,18.2%,29.5%,17.6%,107,138,245,sa3077325
Jeans Carrizalez,HOU,DSL,17,84,.366,0.67,14.6%,34.1%,51.2%,23.8%,9.5%,47.6%,21.4%,31.0%,15.7%,132,161,293,sa3077326
Jesus Mancera,MIL,DSL,17,107,.370,0.78,22.6%,34.0%,43.4%,26.1%,0.0%,24.1%,25.9%,50.0%,13.0%,183,194,377,sa3077327
Brad Rodriguez,WSN,DSL,17,61,.360,0.70,19.0%,33.3%,47.6%,20.0%,0.0%,52.2%,13.0%,34.8%,20.7%,94,123,217,sa3077328
Angel Castillo,TBR,DSL,24,0,.000,,,,,,,,,,,,,,sa3077378
Ismanuel Rondon,LAD,DSL,19,0,.000,,,,,,,,,,,,,,sa3077424
Luis Gutierrez,KCR,DSL,20,76,.310,2.80,9.5%,66.7%,23.8%,50.0%,0.0%,32.6%,19.6%,47.8%,19.5%,82,133,215,sa3077426
Yamir Mendieta,ARI,DSL,17,43,.143,1.00,14.3%,42.9%,42.9%,44.4%,0.0%,54.5%,27.3%,18.2%,11.0%,89,93,182,sa3077427
Jordani Peguero,MIA,DSL,17,40,.125,1.80,12.5%,56.3%,31.3%,0.0%,0.0%,25.0%,62.5%,12.5%,12.7%,79,71,150,sa3077428
Eliecer Mendoza,MIA,DSL,17,59,.205,2.00,9.1%,60.6%,30.3%,50.0%,0.0%,70.0%,10.0%,20.0%,16.4%,86,133,219,sa3077429
Luis Tarifa,WSN,DSL,19,59,.333,1.56,25.8%,45.2%,29.0%,33.3%,11.1%,21.2%,33.3%,45.5%,22.5%,58,129,187,sa3077430
Cristian Seminiel,TEX,DSL,17,48,.190,1.71,5.0%,60.0%,35.0%,14.3%,0.0%,38.1%,14.3%,47.6%,19.0%,78,96,174,sa3077431
Felix Colina,TEX,DSL,17,66,.295,0.95,11.4%,43.2%,45.5%,25.0%,5.0%,60.0%,26.7%,13.3%,12.6%,81,133,214,sa3077432
Dilan Mata,BOS,DSL,17,48,.242,1.31,9.1%,51.5%,39.4%,7.7%,0.0%,36.4%,21.2%,42.4%,1.4%,77,67,144,sa3077433
Juan Batista,KCR,DSL,17,82,.216,0.76,16.7%,36.1%,47.2%,41.2%,0.0%,67.6%,10.8%,21.6%,13.0%,139,160,299,sa3077434
John Rosillo,NYY,DSL,18,31,.077,0.43,16.7%,25.0%,58.3%,28.6%,28.6%,58.3%,16.7%,25.0%,21.5%,40,67,107,sa3077519
Juan Mosqueda,TEX,DSL,17,85,.200,1.07,14.7%,44.1%,41.2%,21.4%,7.1%,60.0%,12.5%,27.5%,16.0%,144,188,332,sa3077545
Carlos Mueses,WSN,DSL,17,22,.417,0.80,25.0%,33.3%,41.7%,20.0%,0.0%,66.7%,8.3%,25.0%,16.0%,33,42,75,sa3077546
Magz German,SEA,DSL,18,37,.250,0.75,8.7%,39.1%,52.2%,16.7%,0.0%,54.2%,29.2%,16.7%,17.9%,45,78,123,sa3077547
Juandy Romero,CIN,DSL,17,76,.256,1.50,18.9%,48.6%,32.4%,50.0%,0.0%,30.8%,23.1%,46.2%,14.4%,133,144,277,sa3077548
Luis Cedeno,TEX,DSL,17,14,.250,3.00,0.0%,75.0%,25.0%,0.0%,0.0%,50.0%,25.0%,25.0%,36.0%,17,33,50,sa3077549
Wellmir Lara,CIN,DSL,17,151,.386,1.90,28.4%,46.9%,24.7%,25.0%,5.0%,38.4%,19.8%,41.9%,16.9%,222,316,538,sa3077550
Daniel Bastardo,CHC,DSL,17,24,.294,1.50,23.1%,46.2%,30.8%,25.0%,25.0%,61.1%,11.1%,27.8%,10.8%,29,36,65,sa3077551
Xander Nolasco,CIN,DSL,17,36,.261,1.00,23.8%,38.1%,38.1%,25.0%,12.5%,47.6%,9.5%,42.9%,14.4%,45,66,111,sa3077567
Carlos Goncalves,CIN,DSL,17,51,.414,1.30,23.3%,43.3%,33.3%,10.0%,10.0%,56.7%,30.0%,13.3%,9.0%,89,112,201,sa3077568
Ashwar Sprok,MIN,DSL,17,14,.556,0.75,22.2%,33.3%,44.4%,50.0%,0.0%,66.7%,33.3%,0.0%,11.8%,20,31,51,sa3077569
Victor Rodriguez,TEX,DSL,17,53,.351,1.07,19.4%,41.7%,38.9%,21.4%,0.0%,45.9%,18.9%,35.1%,9.8%,80,114,194,sa3077577
Poly Ojeda,NYY,DSL,17,148,.337,1.00,14.3%,42.9%,42.9%,23.1%,12.8%,43.6%,21.3%,35.1%,8.7%,239,279,518,sa3077592
Stharling De Los Santos,CHC,DSL,18,55,.267,2.60,28.0%,52.0%,20.0%,20.0%,0.0%,76.7%,13.3%,10.0%,18.9%,58,111,169,sa3077593
Manuel Aguilar,NYY,DSL,16,104,.455,1.27,22.7%,43.2%,34.1%,6.7%,6.7%,50.0%,26.1%,23.9%,15.4%,182,207,389,sa3077594
Nolwer Barboza,MIN,DSL,17,35,.250,1.22,20.0%,44.0%,36.0%,33.3%,11.1%,48.0%,24.0%,28.0%,14.9%,49,65,114,sa3077595
Edwin Ramirez,PHI,DSL,18,144,.520,1.52,22.3%,46.8%,30.9%,27.6%,3.4%,46.4%,21.6%,32.0%,12.2%,170,279,449,sa3077619
Durban Arnedo,ATL,DSL,17,127,.225,1.85,19.7%,52.1%,28.2%,15.0%,0.0%,53.3%,14.7%,32.0%,21.8%,132,231,363,sa3077620
Nicola Perdomo,ARI,DSL,17,60,.407,1.75,21.4%,50.0%,28.6%,12.5%,12.5%,42.9%,32.1%,25.0%,17.2%,109,147,256,sa3077621
Elioberto Mondesir,ATL,DSL,17,145,.303,1.58,19.3%,49.4%,31.3%,30.8%,0.0%,51.1%,21.6%,27.3%,12.1%,208,271,479,sa3077622
Angel Ozuna,NYM,DSL,18,70,.324,2.14,26.7%,50.0%,23.3%,0.0%,14.3%,56.3%,18.8%,25.0%,22.1%,95,140,235,sa3077623
Kenny Fermin,OAK,DSL,19,125,.288,1.00,11.1%,44.4%,44.4%,21.4%,3.6%,33.3%,22.7%,43.9%,10.0%,208,270,478,sa3077639
Jean Rodriguez,PIT,DSL,19,117,.247,1.38,11.4%,51.4%,37.1%,38.5%,3.8%,56.8%,20.3%,23.0%,11.1%,144,207,351,sa3077640
Nelson Lopez,SFG,DSL,18,93,.311,0.74,19.5%,34.1%,46.3%,21.1%,5.3%,44.9%,28.6%,26.5%,15.6%,139,182,321,sa3077651
Edgar Sanchez,LAD,DSL,18,5,.000,,,,,,,,,,,,,,sa3077652
Santiago Pereira,SEA,DSL,17,23,.143,0.33,0.0%,25.0%,75.0%,50.0%,16.7%,37.5%,25.0%,37.5%,35.6%,28,45,73,sa3077669
Edgar Sanchez,LAD,DSL,18,80,.171,0.38,12.2%,24.4%,63.4%,42.3%,7.7%,55.8%,23.3%,20.9%,16.3%,120,150,270,sa3077670
Yendi Pirela,MIA,DSL,17,40,.304,1.56,0.0%,60.9%,39.1%,11.1%,11.1%,28.0%,36.0%,36.0%,8.6%,73,67,140,sa3077699
Mayobanex Rosa,ATL,DSL,18,50,.138,0.53,4.2%,33.3%,62.5%,20.0%,0.0%,52.0%,16.0%,32.0%,19.2%,60,91,151,sa3077700
Josiel Veras,CHW,DSL,18,53,.476,1.00,33.3%,33.3%,33.3%,14.3%,14.3%,56.5%,21.7%,21.7%,17.3%,93,104,197,sa3077707
Yohali Geraldo,PHI,DSL,18,35,.273,0.86,23.5%,35.3%,41.2%,0.0%,0.0%,52.6%,21.1%,26.3%,16.8%,44,63,107,sa3077714
Jesus Gomez,BAL,DSL,17,92,.204,0.95,15.9%,40.9%,43.2%,36.8%,5.3%,58.7%,21.7%,19.6%,15.5%,106,185,291,sa3077715
Giancarlos Mendoza,CHC,DSL,17,61,.310,1.40,20.0%,46.7%,33.3%,20.0%,20.0%,51.6%,29.0%,19.4%,16.7%,113,138,251,sa3077724
Elvin Jean,TBR,DSL,21,125,.258,2.13,14.3%,58.3%,27.4%,26.1%,4.3%,57.6%,17.6%,24.7%,8.7%,155,191,346,sa3077725
Jhon Franganten,STL,DSL,16,119,.345,0.71,17.2%,34.5%,48.3%,17.9%,7.1%,47.5%,25.4%,27.1%,17.3%,187,265,452,sa3077736
Oscar Pena,NYM,DSL,16,112,.255,1.65,8.2%,57.1%,34.7%,17.6%,0.0%,45.1%,17.6%,37.3%,14.0%,207,235,442,sa3077737
Dayron Oramas,NYM,DSL,17,134,.333,1.87,13.6%,56.3%,30.1%,22.6%,3.2%,43.7%,25.2%,31.1%,20.2%,116,245,361,sa3077738
Kenneth Melendez,NYY,DSL,16,126,.296,0.73,8.6%,38.6%,52.9%,24.3%,0.0%,47.2%,31.9%,20.8%,12.2%,201,259,460,sa3077747
D'Alessandro Barile,CHC,DSL,16,72,.317,0.62,12.8%,33.3%,53.8%,33.3%,0.0%,51.3%,28.2%,20.5%,19.7%,86,147,233,sa3077748
Daniel Alana,SEA,DSL,17,68,.308,1.07,18.4%,42.1%,39.5%,20.0%,0.0%,36.8%,36.8%,26.3%,14.6%,122,138,260,sa3077749
Jhostin Fuentes,SDP,DSL,17,125,.237,1.64,17.1%,51.4%,31.4%,27.3%,0.0%,34.7%,28.0%,37.3%,12.6%,177,243,420,sa3077764
Lissandro Peralta,TBR,DSL,18,84,.174,2.56,15.8%,60.5%,23.7%,33.3%,0.0%,39.5%,16.3%,44.2%,13.0%,106,140,246,sa3077777
Brayan Holguin,LAD,DSL,19,64,.324,1.00,27.3%,36.4%,36.4%,16.7%,0.0%,41.2%,23.5%,35.3%,11.8%,112,117,229,sa3077778
Santiago Ventura,DET,DSL,17,94,.375,1.87,14.0%,56.0%,30.0%,26.7%,13.3%,38.0%,26.0%,36.0%,17.2%,150,198,348,sa3077791
Daniel Pena,MIA,DSL,18,55,.325,1.80,24.3%,48.6%,27.0%,10.0%,0.0%,32.5%,15.0%,52.5%,3.2%,84,106,190,sa3077792
Luis Padron,SFG,DSL,16,52,.353,1.73,14.3%,54.3%,31.4%,27.3%,9.1%,37.1%,25.7%,37.1%,13.1%,77,99,176,sa3077805
Leonardo Vargas,SFG,DSL,17,47,.103,1.88,14.8%,55.6%,29.6%,37.5%,12.5%,56.7%,6.7%,36.7%,12.0%,70,88,158,sa3077806
John Andy Rodriguez,HOU,DSL,18,56,.194,0.92,21.9%,37.5%,40.6%,38.5%,0.0%,39.4%,24.2%,36.4%,6.9%,105,111,216,sa3077809
Raylin Castillo,DET,DSL,18,34,.000,0.33,0.0%,25.0%,75.0%,33.3%,0.0%,62.5%,12.5%,25.0%,25.0%,54,86,140,sa3077812
Yoansy Done,LAD,DSL,18,22,.273,8.00,18.2%,72.7%,9.1%,0.0%,0.0%,54.5%,9.1%,36.4%,31.4%,24,46,70,sa3077826
Deivis Colmenarez,SFG,DSL,17,41,.412,5.50,18.8%,68.8%,12.5%,0.0%,0.0%,35.3%,17.6%,47.1%,14.0%,77,87,164,sa3077827
Luis Consoro,ATL,DSL,17,70,.368,2.00,18.2%,54.5%,27.3%,44.4%,0.0%,40.0%,17.1%,42.9%,15.2%,80,130,210,sa3077828
Maiker Ramirez,COL,DSL,17,88,.417,2.78,29.2%,52.1%,18.8%,22.2%,11.1%,38.8%,14.3%,46.9%,14.8%,138,192,330,sa3077838
Yohairo Matias,TBR,DSL,17,0,.000,,,,,,,,,,,,,,sa3077847
Carlos Brito,COL,DSL,17,94,.111,1.11,13.6%,45.5%,40.9%,33.3%,5.6%,43.5%,21.7%,34.8%,17.4%,151,189,340,sa3077848
Joan Hernandez,ATL,DSL,17,51,.250,2.25,13.3%,60.0%,26.7%,25.0%,0.0%,43.8%,25.0%,31.3%,12.4%,70,91,161,sa3077865
Angel Bonilla,MIA,DSL,17,34,.238,0.27,17.4%,17.4%,65.2%,13.3%,13.3%,47.8%,21.7%,30.4%,5.2%,46,50,96,sa3077869
Angelo Neira,ATL,DSL,18,17,.222,6.00,22.2%,66.7%,11.1%,0.0%,0.0%,55.6%,11.1%,33.3%,15.5%,26,32,58,sa3077880
Anderson Ramos,CHC,DSL,20,0,.000,,,,,,,,,,,,,,sa3077894
Ashton Kennedy,PIT,DSL,18,35,.357,5.50,7.1%,78.6%,14.3%,0.0%,0.0%,28.6%,28.6%,42.9%,14.5%,63,75,138,sa3077897
Yorvis Salazar,BAL,DSL,17,29,.250,2.60,10.0%,65.0%,25.0%,20.0%,0.0%,50.0%,20.0%,30.0%,16.5%,30,61,91,sa3077923
Ruben Hernandez,BAL,DSL,17,35,.381,1.50,28.6%,42.9%,28.6%,0.0%,0.0%,19.0%,47.6%,33.3%,20.0%,49,71,120,sa3077924
Eduardo Mirabal,STL,DSL,18,26,.400,0.56,12.5%,31.3%,56.3%,0.0%,11.1%,50.0%,31.3%,18.8%,16.7%,30,48,78,sa3077925
Santiago Rivas,TEX,DSL,17,36,.435,0.89,29.2%,33.3%,37.5%,22.2%,11.1%,33.3%,16.7%,50.0%,11.5%,56,75,131,sa3077943
Oscar Marin,SFG,DSL,17,15,.125,6.00,12.5%,75.0%,12.5%,0.0%,0.0%,37.5%,12.5%,50.0%,11.3%,16,37,53,sa3077958
Israel Alfonse,SFG,DSL,17,28,.438,1.00,22.2%,38.9%,38.9%,28.6%,28.6%,61.1%,5.6%,33.3%,16.0%,34,66,100,sa3077984
Jose Gudino,COL,DSL,17,19,.300,1.00,11.1%,44.4%,44.4%,0.0%,0.0%,50.0%,30.0%,20.0%,10.6%,42,43,85,sa3077986
Luis Sanchez,SDP,DSL,17,29,.316,1.20,35.3%,35.3%,29.4%,60.0%,0.0%,33.3%,44.4%,22.2%,13.5%,34,55,89,sa3077988
Enmanuel Rosas,PIT,DSL,17,1,1.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,3,4,7,sa3077989
Juan Medina,PHI,DSL,17,11,.400,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,20.0%,20.0%,60.0%,5.7%,15,20,35,sa3078010
Jeison Araujo,TBR,DSL,18,6,.000,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,25.0%,25.0%,50.0%,26.7%,5,10,15,sa3078023
