Player Name,Team,League Name,Source League ID,Age,AB,PA,Estimated BIP,Estimated FB,wRC+,LD% Weighted+,HR/FB% Weighted+,BB/K Weighted+,FB Quality+ K=100,LD + HR/FB Weighted+,LD + HR/FB + BB/K Weighted+
Diomar Hidalgo,BOS,Dominican Summer League,30,18,78,103,59.0,19.309090893,,95.64678210045732,101.07431840411489,113.42768209717133,91.24321258916356,98.3605502522861,103.3829275339145
Diorland Zambrano,CIN,Dominican Summer League,30,18,163,185,152.0,59.943661944,82.47007917000559,99.25612187593597,88.21432527388941,118.78452126581786,83.69078850560808,93.7352235749127,102.08498947188109
Domingo Batista,TBR,Dominican Summer League,30,18,100,120,71.0,17.75,56.86652433194307,100.47371900781019,84.92569002123142,93.12357983748915,84.92569002123142,92.6997045145208,92.84099628884358
Eddy Marmolejos,WSN,Dominican Summer League,30,18,100,110,77.0,29.699999945,70.46934162908214,126.89583298172505,93.38037535165843,84.63696856856392,93.91532195355364,110.13810416669173,101.63772563398247
Edgar Jimenez,NYY,Dominican Summer League,30,18,82,91,57.0,17.88235293,55.07752128854232,105.93421573229654,84.83033932940008,85.61273888018003,84.83033932940008,95.38227753084831,92.12576464729221
Edgar Montero,OAK,Dominican Summer League,30,18,176,244,118.0,54.85964904,174.27645877293958,94.53467710442975,180.04385423454596,117.91692929809415,210.8933921571113,137.28926566948786,130.83182021235663
Eduardo Herrera,CHW,Dominican Summer League,30,18,136,174,94.0,45.483870898,103.18554593023356,99.32326897368819,135.41451991736085,95.01861140687635,132.5041564238997,117.36889444552452,109.91880009930846
Eduardo Perez,HOU,Dominican Summer League,30,18,53,61,29.0,15.535714265,44.11942837936806,103.50464614440942,120.9676018770505,84.57263613612146,119.4654948401836,112.23612401072995,103.01496138586045
Eduardo Rojas,LAD,Dominican Summer League,30,18,115,151,99.0,29.373626304,120.99869603511904,106.2811748113521,93.43660252366912,146.8060627697318,91.18842218710206,99.85888866751061,115.50794670158434
Edward Guribe,STL,Dominican Summer League,30,18,133,159,105.0,51.45,99.92022549542648,109.5637192086114,132.56719622740897,90.18524093560879,128.39023437523522,121.06545771801018,110.77205212387639
Edwin Darville,BOS,Dominican Summer League,30,18,105,130,76.0,22.478873172,162.67899262726434,106.02887689926528,115.19800857331566,101.05666948487695,149.029089088724,110.61344273629047,107.42785165248597
Emdys Rosillo,CIN,Dominican Summer League,30,18,113,122,95.0,34.361702064999996,66.29061924830694,90.42151233766901,74.42596994761433,89.50615789432821,74.42596994761433,82.42374114264167,84.78454672653719
Emiliano Galan,TBR,Dominican Summer League,30,18,37,49,27.0,11.045454543,136.86826139994517,99.59097164336106,90.05321326437286,103.3783634251651,90.05321326437286,94.82209245386696,97.674182777633
Emilio Sanchez,BAL,Dominican Summer League,30,18,173,220,112.0,37.702970256,85.17918940055776,92.31447633874457,72.62007479874444,88.68590998467276,72.62007479874444,82.4672755687445,84.54015370738726
Endry Reyes,TOR,Dominican Summer League,30,18,47,58,27.0,8.217391302,53.87407333342771,128.6008001887167,92.40658899356768,89.68624694721262,92.40658899356768,110.50369459114219,103.564545376499
Endy Rios,SDP,Dominican Summer League,30,18,100,116,79.0,24.55405399,87.84325800923416,81.60292595981804,80.28642729527587,92.24024042183756,80.28642729527587,80.94467662754695,84.70986455897715
Enmanuel Corniel,BAL,Dominican Summer League,30,18,35,45,22.0,12.22222221,15.926227153681356,81.9672131147541,89.10891090079404,96.9820275845499,89.10891090079404,85.53806200777407,89.35271720003267
Enyel Rosario,CHC,Dominican Summer League,30,18,124,143,110.0,42.22222213,72.44175894030768,101.8462825954855,85.3084847241953,99.77425162062413,82.42305206617452,93.5773836598404,95.64300631343497
Erick De La Cruz,ARI,Dominican Summer League,30,18,144,169,121.0,55.098214182,140.7569642396928,87.43995628806032,117.95701192080494,98.2915181149032,104.60629443432278,102.69848410443262,101.22949544125613
Erick Lugo,TBR,Dominican Summer League,30,18,85,100,67.0,32.419354788999996,86.70169752291427,94.78561437346463,75.51766141689957,90.80040544819123,75.51766141689957,85.15163789518209,87.0345604128518
Eriel Dihigo,COL,Dominican Summer League,30,18,172,226,139.0,67.361538376,130.9584609672039,99.75859029927355,108.80333915703478,128.42041425903824,94.5205281239961,104.28096472815417,112.32744790511553
Erny Orellana,LAD,Dominican Summer League,30,18,130,160,93.0,40.879120827,108.00114793752236,106.08393270705466,126.68087520251525,94.45571320308618,97.6163093293302,116.38240395478496,109.07350703755203
Esmeiquel Arrieche,TOR,Dominican Summer League,30,18,96,125,71.0,27.216666643,85.9905982144905,99.54051478106346,78.60605268067872,106.9345354516547,78.60605268067872,89.07328373087108,95.02703430446563
Esteban Romero,HOU,Dominican Summer League,30,18,81,98,73.0,17.478873186999998,100.572771386973,102.68545860270078,85.12168808499078,119.44199372612601,85.12168808499078,93.90357334384578,102.4163801379392
Estivenzon Montero,NYY,Dominican Summer League,30,18,157,185,98.0,44.1,124.51141287106825,101.23216419414722,173.82908239293351,81.65146648855465,144.30217887118516,137.53062329354037,118.90423769187846
Ezequiel Pena,CHC,Dominican Summer League,30,18,113,143,101.0,28.705263126,139.25228419694548,95.40193501373918,77.69690032186323,151.6086917958985,77.69690032186323,86.54941766780121,108.23584237716697
Fernando Pena,SFG,Dominican Summer League,30,18,76,93,59.0,16.388888843,116.65222149097188,118.49349906444422,103.93789615166028,96.31901753132097,103.15140489694188,111.21569760805225,106.25013758247515
Frainner Chirinos,BAL,Dominican Summer League,30,18,72,85,47.0,19.227272723,62.12821020353673,95.46515405634807,83.87342737624252,83.16648964350665,83.87342737624252,89.6692907162953,87.50169035869908
Franchely Silverio,HOU,Dominican Summer League,30,18,39,42,22.0,6.999999996,47.80314543193459,95.2315971945254,111.39706602048157,87.03905005287906,100.0,103.31433160750349,97.88923775596201
Francisco Perez,TEX,Dominican Summer League,30,18,111,132,89.0,38.999999983,113.8201995799358,84.30476788980228,168.60721219465563,92.99156258373559,152.06193445287494,126.45599004222896,115.30118088939783
Francisco Vilorio,NYY,Dominican Summer League,30,18,183,217,130.0,39.56521738,100.27750616127,109.75839058902677,71.65109034848264,84.85113274843965,71.65109034848264,90.70474046875471,88.75353789531636
Frandy Lafond,MIL,Dominican Summer League,30,18,139,176,91.0,53.772727190000005,99.8569776019774,84.48106292458937,90.84735898826645,93.94514946519706,80.13519998172765,87.66421095642791,89.75785712601764
Frankeli Mesta,PIT,Dominican Summer League,30,18,156,196,121.0,46.199999901,104.5114350541498,107.0012790226238,68.39945285069457,101.84564989704079,68.39945285069457,87.70036593665918,92.41546059011972
Franklin Primera,BOS,Dominican Summer League,30,18,135,172,121.0,50.776785697,145.53950642473703,84.80301342945069,80.0768524419058,128.7000859766622,75.15472817876048,82.43993293567824,97.85998394933956
Franklin Rojas,TOR,Dominican Summer League,30,18,106,140,88.0,37.108433648,112.60100214438188,120.11752118113608,87.77809943576645,105.99540551508173,81.96831854241134,103.94781030845127,104.63034204399476
Fredderick Ovalle,PIT,Dominican Summer League,30,18,151,188,125.0,42.37288125,134.36302500719844,102.8560291616135,84.51998571438236,125.64184478927008,92.09172336093958,93.68800743799792,104.33928655508863
Gabriel Cesa,ATL,Dominican Summer League,30,18,97,118,74.0,22.99999994,127.57330080455225,122.57347128187277,96.9063905591627,95.41713877504478,89.88235952922072,109.73993092051774,104.96566687202676
Gabriel Guanchez,SEA,Dominican Summer League,30,18,150,172,97.0,37.999999969,97.33197510551187,89.09571561126535,183.73832280044763,79.34136373207068,134.67717339702628,136.4170192058565,117.39180071459457
Gerardo Cardona,MIN,Dominican Summer League,30,18,52,73,39.0,11.142857115,,89.23931194575418,89.97429308167736,110.99773796856563,89.97429308167736,89.60680251371576,96.73711433199905
Greylin De La Paz,LAA,Dominican Summer League,30,18,169,215,135.0,37.499999895,132.53019908229902,128.6305775274645,87.68430681445572,112.98258382724563,97.75960994584798,108.15744217096011,109.7658227230553
Guillermo Batista,DET,Dominican Summer League,30,18,106,143,79.0,33.094594522,115.79926581766802,107.33993013192656,121.32380923680036,117.63821370167173,120.78019020673963,114.33186968436345,115.43398435679956
Hanley Ramirez,PIT,Dominican Summer League,30,18,104,125,69.0,20.07272721,,119.23592532733454,83.2828589169179,84.31169283008238,83.2828589169179,101.25939212212623,95.61015902477828
Hansel Jimenez,CIN,Dominican Summer League,30,18,119,147,81.0,33.999999966,108.89916600257772,126.77369548858306,146.2494801688271,80.94818065116364,126.3797360812355,136.51158782870507,117.99045210285793
Harold Gonzalez,LAD,Dominican Summer League,30,18,136,177,109.0,38.409523768,105.79581291566755,120.18719611695583,101.04231502209703,123.21423900976893,106.2106805232705,110.61475556952644,114.8145833829406
Hector Campusano,BAL,Dominican Summer League,30,18,131,187,106.0,27.604166596,143.08951927109646,97.69578033846376,78.36734698217504,151.07031826007767,78.36734698217504,88.03156366031939,109.04448186023882
Hendry Alcala,CHW,Dominican Summer League,30,18,68,91,52.0,15.720930212,,87.24736135023514,86.41479101213639,111.10169910481888,86.41479101213639,86.83107618118576,94.9212838223968
Hendry Arvelo,LAD,Dominican Summer League,30,18,127,160,104.0,32.842105192,106.528885072972,101.12440829698743,75.27733759975236,115.70132557376704,75.27733759975236,88.20087294836989,97.36769049016895
Herlinton Herrera,COL,Dominican Summer League,30,18,126,162,96.0,41.739130368000005,99.0350970837189,108.45625055752399,84.68333309478474,104.49763147991746,80.38079517388334,96.56979182615436,99.2124050440754
Heudy Pena,LAD,Dominican Summer League,30,18,92,111,53.0,28.538461514,17.719358034156276,90.51334636647572,93.01806703224545,82.69197470882705,86.854796919128,91.76570669936058,88.74112936918273
Humberto Tiberi,LAA,Dominican Summer League,30,18,58,65,39.0,13.65,54.77204784759925,98.428272022719,120.92387000830126,86.78678319147868,99.013361134263,109.67607101551013,102.04630840749964
Ibrahim Ruiz,PHI,Dominican Summer League,30,18,125,131,92.0,41.348314584,41.34199990616904,78.22087662054679,84.78479484098341,76.99730762913288,80.51075809551672,81.5028357307651,80.00099303022103
Isaac Ponce,SDP,Dominican Summer League,30,18,154,187,119.0,52.192982429,111.60241309679176,107.36916698277653,144.69815897728293,97.30051200253978,112.92122476009715,126.03366298002973,116.45594598753308
Ismael Del Rosario,TBR,Dominican Summer League,30,18,45,52,28.0,10.769230752,36.09074257695991,100.8168750324673,90.277777791821,87.55600153927234,90.277777791821,95.54732641214414,92.88355145452022
Israfell Bautista,TBR,Dominican Summer League,30,18,176,218,141.0,41.404761813,113.183861336144,94.09265436514389,70.71897630452112,112.90329989239439,70.71897630452112,82.40581533483251,92.57164352068646
J.P. Cabrera,STL,Dominican Summer League,30,18,85,104,66.0,21.65625,110.573527464768,107.15573206989961,114.74083758618684,101.48381758666466,114.87653222395711,110.94828482804323,107.79346241425037
Jahni McPhee,CHC,Dominican Summer League,30,18,85,112,40.0,17.5609756,,86.46462115617518,100.99158553616913,76.97099854228415,96.03076696049376,93.72810334617216,88.14240174487615
Jalvin Arias,PHI,Dominican Summer League,30,18,105,125,72.0,23.641790976,74.72002907503602,98.58186382135558,80.8788025558534,87.57215344344567,80.8788025558534,89.73033318860449,89.01093994021822
Jarlin Ugarte,TOR,Dominican Summer League,30,18,0,0,,,,100.0,100.0,100.0,100.0,100.0,100.0
Jaset Martinez,CIN,Dominican Summer League,30,18,104,137,73.0,32.569230758,145.57687389432002,92.82128480205552,124.21578822855247,110.7117534105264,102.49172762594975,108.51853651530399,109.24960881371146
Javier Acevedo,PIT,Dominican Summer League,30,18,86,111,68.0,21.180327812,146.06571261079574,98.89587012390517,100.17925471321347,120.29447545355644,103.91171104262548,99.53756241855932,106.45653343022502
Jayden Kim,PIT,Dominican Summer League,30,18,97,131,68.0,21.313432780000003,88.10114364516346,98.62875985900918,82.43110240013439,104.49763147991746,82.43110240013439,90.52993112957179,95.18583124635369
Jean Peralta,OAK,Dominican Summer League,30,18,2,2,1.0,0.0,,99.00990099009901,100.0,99.00990099009901,100.0,99.50495049504951,99.33993399339936
Jeiker Gudino,DET,Dominican Summer League,30,18,59,70,46.0,13.906976726,82.28707051095957,96.16003310080312,105.81795802782264,94.1268110750889,110.20317352919662,100.98899556431289,98.70160073457156
Jemone Nuel,BAL,Dominican Summer League,30,18,176,235,127.0,61.418032739,129.06574463563845,98.4738458774061,99.08719779018256,113.82371666687098,96.87436053585812,98.78052183379432,103.79492011148655
Jesus Guerrero,NYY,Dominican Summer League,30,18,44,59,33.0,6.827586183,107.5921907879548,102.8791341771622,93.60877987891249,103.6552784600147,93.60877987891249,98.24395702803734,100.04773083869645
Jesus Lizardo,PIT,Dominican Summer League,30,18,108,136,91.0,31.79518069,85.27919761731029,92.60908558858695,75.87530854805189,113.54351064647435,75.87530854805189,84.24219706831943,94.00930159437105
Jeyson Moya,SFG,Dominican Summer League,30,18,45,62,29.0,12.76,64.19104700925924,87.22054594302345,88.6839304717985,103.27406250814818,88.6839304717985,87.95223820741097,93.05951297432337
Jhoanjel Saez,MIL,Dominican Summer League,30,18,94,118,68.0,29.75,83.02934123271666,97.05030496067367,92.78962555177732,97.90599149033997,84.72407996793766,94.9199652562255,95.91530733426366
Jhojan Downer,SDP,Dominican Summer League,30,18,134,168,95.0,38.0,69.371392798715,100.7490676475571,72.46376811594203,94.7722827341024,72.46376811594203,86.60641788174956,89.32837283253384
Jhonny Chaparro,STL,Dominican Summer League,30,18,65,85,59.0,24.037037013,,92.5466377095496,80.62108093530101,123.46871167692254,80.62108093530101,86.5838593224253,98.8788101072577
Jhony Osoria,NYM,Dominican Summer League,30,18,0,0,,,,100.0,100.0,100.0,100.0,100.0,100.0
Jirvin Morillo,CIN,Dominican Summer League,30,18,116,139,87.0,47.354430339,111.26273578346296,110.65653807644011,125.24535250895393,103.45358900764694,135.28412117499656,117.95094529269701,113.11849319768032
Joandrew Pena,MIL,Dominican Summer League,30,18,14,20,7.0,1.999999995,118.00846366086712,103.54052871029165,98.03921569108036,100.35534018075508,100.0,100.789872200686,100.64502819404237
Joaquin Arias Jr.,TEX,Dominican Summer League,30,18,118,147,96.0,33.818181792000004,123.5099240168073,114.06929872425621,74.72826088418597,101.62509213238107,74.72826088418597,94.39877980422109,96.80755058027442
Johan Fernandez,ARI,Dominican Summer League,30,18,65,76,45.0,20.35714284,90.43505495506412,104.83816191873882,134.34829254303577,91.31954640479911,129.65957173889973,119.5932272308873,110.16866695552456
Jonathan Moya,DET,Dominican Summer League,30,18,94,110,69.0,21.230769183,125.72435823485002,106.60701544367602,82.48730967717299,84.86755181582964,82.48730967717299,94.54716256042451,91.32062564555956
Jonathan Rangel,MIL,Dominican Summer League,30,18,118,159,94.0,40.285714232,137.14431885697857,114.73416872886443,99.55063296070252,112.30327049141101,113.45570187120984,107.14240084478348,108.86269072699265
Jonnhan Sanchez,NYM,Dominican Summer League,30,18,54,67,48.0,19.826086944,99.38617046287553,105.59940915295508,100.16968976892905,110.43459181156094,95.60350302643751,102.88454946094205,105.40123024448168
Jose Bericoto,SDP,Dominican Summer League,30,18,121,151,85.0,36.26666661,76.57205889084224,103.6222209996515,89.3499331326204,92.82929260160752,84.24248088420157,96.48607706613595,95.26714891129313
Jose Camacho,LAA,Dominican Summer League,30,18,84,100,62.0,26.426229496,42.81709205373142,102.34033645192194,94.5290631900424,92.4993037544447,86.77167024394366,98.43469982098216,96.45623446546968
Jose Carrillo,CHC,Dominican Summer League,30,18,54,75,39.0,15.99999999,88.49151324513815,91.34598152827624,86.20689655915577,100.92622172945863,86.20689655915577,88.77643904371601,92.82636660563021
Jose Castro,MIA,Dominican Summer League,30,18,193,238,116.0,67.999999936,140.47652764123657,88.75051331622609,242.33200668989252,83.32470945675061,162.90097177304997,165.5412600030593,138.13574315428974
Jose De La Cruz,COL,Dominican Summer League,30,18,80,97,50.0,15.9574468,111.1181561726001,104.92328271038087,86.23853211642117,84.65168333279325,86.23853211642117,95.58090741340102,91.93783271986509
Jose Lavagnino,NYY,Dominican Summer League,30,18,54,67,41.0,22.999999969,,101.52727868041437,112.51196844229067,103.92326075180463,108.76176208157295,107.01962356135252,105.98750262483657
Jose Marcano,TEX,Dominican Summer League,30,18,126,149,110.0,38.76190472,100.5552691996038,109.5114860179894,115.54086509189173,113.28086399798008,110.52497448334343,112.52617555494056,112.77773836928706
Jose Ramos,OAK,Dominican Summer League,30,18,145,176,113.0,35.514285682,130.6759611544319,104.18240983141203,89.0366100614434,95.45060934062057,83.41463629838266,96.60950994642772,96.22320974449201
Jose Rodriguez,ARI,Dominican Summer League,30,18,61,79,41.0,22.55,104.14873204529604,90.52850157918006,129.7627063979299,98.4347815180319,132.26659621364212,110.14560398855497,106.24199649838062
Jose Sabino,CIN,Dominican Summer League,30,18,70,90,61.0,23.543859632,88.73193701454977,101.55275913131118,80.94291395612046,116.08105416529719,80.94291395612046,91.24783654371582,99.5255757509096
Jose Sequera,PIT,Dominican Summer League,30,18,6,6,3.0,1.5,,97.0873786407767,98.52216748768473,97.0873786407767,100.0,97.80477306423072,97.56564158974605
Joshua Francis,SEA,Dominican Summer League,30,18,136,156,116.0,34.486486452,94.77069313227469,103.71185635378845,89.2725336783358,97.45994251454448,84.81761013121246,96.49219501606213,96.81477751555626
Josmir Reyes,NYM,Dominican Summer League,30,18,150,190,135.0,56.076923025,138.59820399202135,99.76154648725121,115.15635682677579,156.7651547194409,101.75959363072796,107.4589516570135,123.89435267782262
Josue Brito,BOS,Dominican Summer League,30,18,109,157,69.0,30.666666636,181.536084128618,111.17173329740241,203.23138315009683,122.82670707895863,205.7792126940662,157.20155822374963,145.7432745088193
Josue Demey,LAA,Dominican Summer League,30,18,53,71,45.0,8.181818145,,99.4029126288144,110.58337672828485,123.46871167692254,101.69262904078673,104.99314467854963,111.15166701134059
