Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Braydon Risley,PIT,CPX,21,1.0,.333,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,33.3%,0.0%,66.7%,0.0%,9,6,15,sa3069406
Marco Jimenez,DET,CPX,26,1.0,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,28.6%,5,9,14,sa3002926
Roiner Quintana,HOU,CPX,21,1.0,.400,0.00,40.0%,0.0%,60.0%,0.0%,0.0%,20.0%,80.0%,0.0%,0.0%,6,8,14,sa3019510
Dylan Questad,MIN,CPX,21,1.2,.000,0.00,0.0%,0.0%,100.0%,0.0%,25.0%,50.0%,25.0%,25.0%,21.4%,4,10,14,sa3023570
Yimi García,TOR,CPX,35,1.1,.500,0.40,12.5%,25.0%,62.5%,20.0%,20.0%,33.3%,33.3%,33.3%,7.7%,2,11,13,12095
Angel Brachi,MIA,CPX,19,0.2,.500,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,0.0%,50.0%,50.0%,7.7%,4,9,13,sa3023784
Danny Trehey,HOU,CPX,25,1.0,.333,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,33.3%,0.0%,66.7%,7.7%,6,7,13,sa3025478
Manuel Rodríguez,TBR,CPX,29,1.0,.000,0.00,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,100.0%,0.0%,66.7%,2,10,12,20794
Clayton Beeter,WSN,CPX,27,1.0,.000,0.00,0.0%,0.0%,100.0%,0.0%,50.0%,50.0%,0.0%,50.0%,16.7%,3,9,12,27494
David Matoma,PIT,CPX,20,1.2,.250,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,25.0%,0.0%,75.0%,25.0%,5,7,12,sa3021761
Joephillip Guzman,BAL,CPX,19,2.0,.167,0.50,40.0%,20.0%,40.0%,50.0%,0.0%,16.7%,16.7%,66.7%,50.0%,0,12,12,sa3075625
Blake Burkhalter,ATL,CPX,25,1.0,.000,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,0.0%,0.0%,100.0%,18.2%,2,9,11,sa3020382
Estivenzon Montero,NYY,CPX,19,0.2,.333,0.50,0.0%,33.3%,66.7%,50.0%,0.0%,66.7%,0.0%,33.3%,0.0%,8,3,11,sa3023916
Cole Sands,MIN,CPX,28,1.0,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,10.0%,2,8,10,21461
Derek Diamond,PIT,CPX,25,1.0,.500,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,2,8,10,sa3020470
Cesar Aquino,PIT,CPX,21,0.1,.667,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,33.3%,66.7%,0.0%,0.0%,3,7,10,sa3024469
August Cuneo,HOU,CPX,18,1.0,.000,0.50,0.0%,33.3%,66.7%,100.0%,0.0%,66.7%,0.0%,33.3%,10.0%,4,6,10,sa3076335
Chris Devenski,PIT,CPX,35,1.0,.667,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,0.0%,66.7%,33.3%,55.6%,0,9,9,12763
Michael Darrell-Hicks,PIT,CPX,28,1.0,.500,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,33.3%,1,8,9,31501
Johan Otanez,WSN,CPX,24,0.2,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,11.1%,3,6,9,sa3009782
Kelvis Salcedo,DET,CPX,20,1.0,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,44.4%,0,9,9,sa3021531
Jeremy Almonte,MIA,CPX,20,0.1,.500,0.00,50.0%,0.0%,50.0%,100.0%,0.0%,0.0%,50.0%,50.0%,0.0%,4,5,9,sa3021632
Hector Campusano,BAL,CPX,19,1.0,.500,0.50,25.0%,25.0%,50.0%,100.0%,0.0%,0.0%,25.0%,75.0%,0.0%,4,5,9,sa3024148
Kodi Whitley,TBR,CPX,31,1.0,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,37.5%,2,6,8,19731
Jesse Bergin,MIN,CPX,26,1.2,.286,0.50,14.3%,28.6%,57.1%,0.0%,0.0%,42.9%,42.9%,14.3%,0.0%,1,7,8,sa3017133
Trendan Parish,TBR,CPX,24,1.0,.400,2.00,25.0%,50.0%,25.0%,100.0%,0.0%,60.0%,0.0%,40.0%,37.5%,0,8,8,sa3039436
Adbert Alzolay,NYM,CPX,31,1.0,.000,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,66.7%,0.0%,33.3%,28.6%,1,6,7,17859
Alexi Quiroz,HOU,CPX,19,0.2,.333,2.00,0.0%,66.7%,33.3%,100.0%,0.0%,33.3%,33.3%,33.3%,0.0%,4,3,7,sa3024119
Owen Woodward,NYM,CPX,24,1.0,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,14.3%,1,6,7,sa3045567
Kevin Robledo,MIA,CPX,19,0.2,.333,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,66.7%,33.3%,0.0%,50.0%,0,6,6,sa3024360
Ryan Harbin,PIT,CPX,24,0.1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,25.0%,1,3,4,sa3011733
Luis Arias,WSN,CPX,20,0.1,.500,0.00,50.0%,0.0%,50.0%,100.0%,0.0%,50.0%,0.0%,50.0%,0.0%,1,3,4,sa3023259
Angel Garcia,BAL,CPX,19,0.2,.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,2,2,4,sa3024352
Jose Monserrate,MIA,CPX,21,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0,2,2,sa3018646
Diego Flores,NYY,CPX,19,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0,2,2,sa3024641
Adbiel Feliz,PIT,CPX,19,0.1,.000,0.00,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0,1,1,sa3023897
