Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Johnathan Lavallee,CIN,AAA,26,19.1,.255,0.92,20.7%,37.9%,41.4%,20.8%,12.5%,44.8%,32.8%,22.4%,9.3%,156,198,354,sa3017993
Christian MacLeod,MIA,AAA,26,12.1,.258,1.09,28.1%,37.5%,34.4%,18.2%,9.1%,40.6%,18.8%,40.6%,7.4%,112,145,257,sa3018005
Conor Larkin,TOR,AAA,27,14.1,.354,0.54,27.5%,25.5%,47.1%,25.0%,29.2%,31.5%,35.2%,33.3%,7.6%,152,191,343,sa3018092
Zach Messinger,NYY,AAA,26,68.0,.221,1.00,23.2%,38.4%,38.4%,21.1%,9.9%,44.6%,20.7%,34.8%,9.7%,433,688,1121,sa3018093
Tyler Mattison,DET,AAA,26,51.1,.256,0.98,19.5%,39.8%,40.7%,22.0%,16.0%,38.1%,31.7%,30.2%,11.0%,399,581,980,sa3018117
Chandler Champlain,WSN,AAA,26,120.0,.263,1.13,27.9%,38.3%,33.8%,23.3%,10.8%,43.6%,23.8%,32.6%,8.9%,593,1143,1736,sa3018138
Trenton Denholm,CLE,AAA,26,118.1,.331,1.28,26.1%,41.5%,32.5%,26.7%,15.5%,40.0%,23.1%,36.9%,9.6%,664,1281,1945,sa3018139
Tommy Mace,CLE,AAA,27,40.1,.280,1.02,21.1%,39.8%,39.0%,22.9%,14.6%,47.2%,21.6%,31.2%,7.0%,324,423,747,sa3018140
Blake Holub,MIL,AAA,27,50.2,.315,2.54,25.2%,53.7%,21.1%,11.5%,15.4%,44.1%,24.4%,31.5%,11.8%,290,544,834,sa3018147
Hunter Stanley,CLE,AAA,28,31.0,.310,0.73,25.0%,31.5%,43.5%,22.5%,12.5%,40.7%,26.4%,33.0%,12.6%,170,361,531,sa3018148
Jack Leftwich,CLE,AAA,27,55.1,.341,1.10,26.2%,38.7%,35.1%,26.9%,14.9%,44.5%,27.2%,28.3%,9.3%,337,632,969,sa3018169
Jake Miller,CLE,AAA,25,49.0,.297,0.82,19.7%,36.1%,44.2%,20.0%,15.4%,50.0%,24.3%,25.7%,9.7%,337,517,854,sa3018171
Ben Wereski,CIN,AAA,28,30.2,.268,0.71,10.5%,37.2%,52.3%,22.2%,11.1%,43.2%,30.7%,26.1%,9.5%,179,326,505,sa3018234
Ben Kudrna,KCR,AAA,23,2.0,.400,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,60.0%,20.0%,20.0%,7.3%,29,26,55,sa3018253
Shane Panzini,KCR,AAA,24,24.2,.329,1.10,21.7%,41.0%,37.3%,19.4%,32.3%,36.1%,26.5%,37.3%,7.0%,212,291,503,sa3018257
Justin King,MIA,AAA,28,31.1,.372,1.19,25.0%,40.8%,34.2%,11.5%,7.7%,37.5%,22.5%,40.0%,14.3%,285,387,672,sa3018278
Ryan Webb,CLE,AAA,27,62.1,.343,1.42,21.6%,46.0%,32.4%,24.6%,19.3%,49.4%,23.3%,27.2%,9.7%,596,699,1295,sa3018280
Frankeli Arias,CHW,AAA,23,0.2,.500,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,6.5%,13,18,31,sa3018352
Carlos Lagrange,NYY,AAA,23,63.1,.289,1.04,24.7%,38.3%,37.0%,17.5%,17.5%,47.8%,23.9%,28.3%,12.7%,447,682,1129,sa3019390
Daniel Guerra,TOR,AAA,22,5.0,.182,0.80,30.8%,30.8%,38.5%,0.0%,40.0%,53.8%,23.1%,23.1%,12.0%,43,49,92,sa3019786
Cade Fergus,PHI,AAA,25,1.0,.400,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,40.0%,20.0%,40.0%,0.0%,4,5,9,sa3019919
Evan Taylor,CHC,AAA,26,10.2,.410,1.78,34.2%,42.1%,23.7%,0.0%,0.0%,28.2%,30.8%,41.0%,9.0%,80,131,211,sa3019950
Cameron Wagoner,MIL,AAA,25,11.1,.310,0.85,17.2%,37.9%,44.8%,23.1%,0.0%,48.3%,34.5%,17.2%,12.0%,65,110,175,sa3019952
Jordan Geber,NYM,AAA,26,2.2,.200,0.00,20.0%,0.0%,80.0%,0.0%,0.0%,0.0%,80.0%,20.0%,11.6%,18,25,43,sa3019958
Tanner Schobel,MIN,AAA,25,6.0,.333,1.25,28.0%,40.0%,32.0%,12.5%,12.5%,40.0%,32.0%,28.0%,0.0%,39,48,87,sa3020009
Michael Sansone,BOS,AAA,26,51.1,.245,0.98,22.0%,38.7%,39.3%,27.1%,22.0%,43.8%,24.8%,31.4%,9.5%,283,505,788,sa3020083
Trey Faltine,CIN,AAA,25,0.1,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,12,8,20,sa3020118
Ben Sears,KCR,AAA,26,67.0,.298,1.27,26.8%,40.9%,32.3%,26.6%,14.1%,39.7%,29.6%,30.7%,8.9%,398,660,1058,sa3020178
Grant Kipp,CHC,AAA,26,36.1,.302,0.83,28.3%,32.6%,39.1%,19.4%,19.4%,44.1%,22.6%,33.3%,10.9%,277,409,686,sa3020185
Mario Camilletti,CHW,AAA,27,1.0,.571,0.50,57.1%,14.3%,28.6%,100.0%,0.0%,42.9%,42.9%,14.3%,0.0%,18,10,28,sa3020192
Isaac Coffey,BOS,AAA,26,17.2,.313,0.57,28.0%,26.0%,46.0%,21.7%,8.7%,42.0%,30.0%,28.0%,9.6%,114,187,301,sa3020222
Devereaux Harrison,TOR,AAA,25,64.0,.273,1.40,19.3%,47.1%,33.7%,27.0%,7.9%,46.4%,24.0%,29.7%,10.2%,455,672,1127,sa3020259
Cedric De Grandpre,ATL,AAA,24,33.0,.273,1.48,24.7%,44.9%,30.3%,22.2%,11.1%,38.9%,21.1%,40.0%,9.2%,235,340,575,sa3020315
Daniel Harper,PHI,AAA,27,10.2,.333,1.27,26.5%,41.2%,32.4%,27.3%,9.1%,38.2%,26.5%,35.3%,8.5%,101,146,247,sa3020316
Andrew Walling,PHI,AAA,26,10.1,.440,3.50,28.0%,56.0%,16.0%,25.0%,50.0%,37.0%,25.9%,37.0%,9.6%,106,134,240,sa3020319
Cy Nielson,PIT,AAA,25,14.1,.289,1.64,25.6%,46.2%,28.2%,18.2%,9.1%,63.2%,21.1%,15.8%,16.2%,71,157,228,sa3020321
Bryce Hubbart,CIN,AAA,25,1.1,.571,0.50,57.1%,14.3%,28.6%,50.0%,0.0%,28.6%,28.6%,42.9%,10.5%,12,26,38,sa3020323
Marcus Johnson,TBR,AAA,25,13.1,.298,1.64,24.5%,46.9%,28.6%,14.3%,14.3%,55.1%,24.5%,20.4%,6.0%,80,136,216,sa3020324
Michael Walsh,PIT,AAA,25,2.0,.667,3.00,50.0%,37.5%,12.5%,0.0%,0.0%,66.7%,22.2%,11.1%,8.0%,18,32,50,sa3020337
Shane Murphy,CHW,AAA,25,81.0,.292,1.14,24.8%,40.1%,35.1%,12.0%,26.1%,48.9%,27.2%,23.9%,10.7%,447,835,1282,sa3020389
Johnathan Harmon,CIN,AAA,25,18.0,.364,1.26,23.2%,42.9%,33.9%,0.0%,10.5%,56.1%,15.8%,28.1%,8.3%,153,210,363,sa3020452
Caleb Bolden,BOS,AAA,27,4.0,.400,0.50,18.2%,27.3%,54.5%,16.7%,33.3%,16.7%,33.3%,50.0%,12.4%,43,46,89,sa3020463
Chazz Martinez,KCR,AAA,26,10.2,.385,1.11,26.9%,38.5%,34.6%,33.3%,0.0%,42.3%,26.9%,30.8%,13.6%,85,129,214,sa3020468
Derek Diamond,PIT,AAA,25,36.0,.336,1.59,22.8%,47.4%,29.8%,20.6%,11.8%,48.2%,27.2%,24.6%,12.5%,197,387,584,sa3020470
Jared Lyons,CIN,AAA,25,36.0,.306,2.14,18.0%,55.9%,26.1%,17.2%,17.2%,52.2%,31.9%,15.9%,8.2%,225,360,585,sa3020483
Trace Bright,BAL,AAA,25,78.1,.339,0.66,22.0%,31.1%,46.9%,18.6%,17.7%,38.5%,29.9%,31.6%,9.4%,552,852,1404,sa3020558
C.J. Culpepper,MIN,AAA,24,53.1,.293,1.89,24.7%,49.3%,26.0%,18.4%,18.4%,42.2%,21.1%,36.7%,10.7%,376,553,929,sa3020563
Brandon White,MIA,AAA,26,71.2,.332,0.96,25.2%,36.7%,38.1%,25.0%,17.5%,40.1%,25.9%,34.0%,13.3%,405,860,1265,sa3020589
Ryan Ramsey,KCR,AAA,25,109.0,.319,1.26,21.2%,43.9%,34.9%,28.4%,16.5%,50.6%,21.1%,28.3%,10.6%,782,1170,1952,sa3020605
Brandon Johnson,KCR,AAA,27,8.2,.407,1.10,22.2%,40.7%,37.0%,10.0%,10.0%,57.1%,14.3%,28.6%,6.0%,95,104,199,sa3020610
Eric Reyzelman,NYY,AAA,25,30.1,.306,1.00,21.1%,39.5%,39.5%,26.7%,16.7%,33.8%,24.7%,41.6%,10.0%,249,351,600,sa3020611
Will Brian,NYY,AAA,27,18.1,.209,1.08,34.1%,34.1%,31.7%,23.1%,7.7%,42.9%,21.4%,35.7%,8.4%,124,185,309,sa3020621
Karson Milbrandt,MIA,AAA,22,54.0,.333,1.00,23.9%,38.1%,38.1%,22.0%,20.3%,40.0%,29.7%,30.3%,10.5%,465,617,1082,sa3020659
Jack Jasiak,CLE,AAA,25,7.0,.391,0.91,22.2%,37.0%,40.7%,9.1%,36.4%,29.6%,51.9%,18.5%,12.6%,54,81,135,sa3020738
Kaleb Bowman,MIL,AAA,29,50.0,.317,0.90,23.3%,36.3%,40.4%,16.9%,10.2%,46.6%,18.9%,34.5%,10.5%,409,591,1000,sa3020745
Mason Vinyard,MIA,AAA,27,27.0,.231,1.09,15.2%,44.3%,40.5%,21.9%,12.5%,52.5%,17.5%,30.0%,5.8%,182,298,480,sa3020753
Jackson Kelley,CHW,AAA,26,6.0,.222,2.40,5.6%,66.7%,27.8%,20.0%,0.0%,44.4%,16.7%,38.9%,6.3%,43,53,96,sa3020755
Pete Hansen,STL,AAA,25,92.2,.312,1.33,25.5%,42.5%,32.0%,19.3%,12.5%,48.4%,24.0%,27.6%,10.9%,539,964,1503,sa3020798
Nate Peterson,CIN,AAA,26,8.0,.296,1.60,10.3%,55.2%,34.5%,0.0%,20.0%,65.5%,13.8%,20.7%,5.3%,89,100,189,sa3020804
Harrison Cohen,NYY,AAA,27,20.1,.286,0.86,26.4%,34.0%,39.6%,33.3%,23.8%,51.9%,18.5%,29.6%,13.9%,156,217,373,sa3020811
Magnus Ellerts,CLE,AAA,25,0.2,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,20.0%,5,10,15,sa3020813
Luke Young,WSN,AAA,24,25.2,.325,1.03,22.2%,39.5%,38.3%,25.8%,6.5%,47.6%,29.8%,22.6%,9.1%,196,279,475,sa3020819
Hayden Merda,NYY,AAA,26,10.0,.400,0.90,13.6%,40.9%,45.5%,30.0%,20.0%,54.5%,22.7%,22.7%,18.0%,77,129,206,sa3020826
Connor Noland,CHC,AAA,26,64.2,.294,1.53,23.6%,46.2%,30.2%,18.8%,17.2%,47.2%,26.6%,26.2%,7.9%,399,648,1047,sa3020834
Henry Williams,KCR,AAA,24,89.0,.319,1.15,22.0%,41.7%,36.4%,18.8%,14.6%,46.3%,24.4%,29.3%,8.6%,671,972,1643,sa3020901
Pat Gallagher,TOR,AAA,26,48.0,.395,2.03,22.4%,52.0%,25.6%,12.5%,12.5%,49.2%,24.2%,26.6%,14.0%,303,526,829,sa3020938
Hunter Patteson,KCR,AAA,26,13.1,.333,1.13,19.0%,42.9%,38.1%,12.5%,12.5%,50.0%,29.5%,20.5%,6.3%,104,136,240,sa3020954
Gary Gill Hill,NYM,AAA,21,5.0,.353,2.50,17.6%,58.8%,23.5%,0.0%,0.0%,64.7%,29.4%,5.9%,16.5%,31,54,85,sa3020972
Sandro Santana,STL,AAA,21,2.1,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,14.1%,27,37,64,sa3021030
Will Childers,MIL,AAA,25,33.1,.330,1.26,26.7%,41.0%,32.4%,8.8%,20.6%,42.1%,27.1%,30.8%,9.8%,217,366,583,sa3021720
Sam Gardner,TOR,AAA,29,23.0,.288,1.00,28.8%,35.6%,35.6%,23.8%,14.3%,43.5%,24.2%,32.3%,12.0%,180,263,443,sa3021721
Mitch Neunborn,PHI,AAA,29,21.1,.277,0.92,27.0%,34.9%,38.1%,25.0%,12.5%,50.8%,20.6%,28.6%,8.0%,172,217,389,sa3021722
Cameron Cotter,CIN,AAA,27,14.2,.345,2.23,22.2%,53.7%,24.1%,23.1%,23.1%,43.9%,28.1%,28.1%,8.1%,92,181,273,sa3021726
Joshua Quezada,MIL,AAA,22,1.1,.000,2.00,33.3%,66.7%,0.0%,0.0%,0.0%,66.7%,0.0%,33.3%,6.7%,4,11,15,sa3021789
Brandon Neeck,PIT,AAA,26,35.2,.319,0.76,21.6%,33.8%,44.6%,12.1%,9.1%,45.3%,25.3%,29.3%,12.4%,286,406,692,sa3021978
Johnny Olmstead,MIA,AAA,25,1.0,.250,0.50,40.0%,20.0%,40.0%,50.0%,50.0%,20.0%,40.0%,40.0%,0.0%,9,12,21,sa3022494
Phillip Glasser,WSN,AAA,26,4.0,.444,0.44,31.6%,21.1%,47.4%,33.3%,11.1%,52.6%,26.3%,21.1%,3.2%,24,38,62,sa3022680
Luke Bell,CHW,AAA,25,5.2,.313,0.75,22.2%,33.3%,44.4%,12.5%,25.0%,33.3%,44.4%,22.2%,15.8%,34,61,95,sa3022731
Zach Franklin,CHW,AAA,27,57.2,.256,0.63,20.1%,30.9%,48.9%,20.6%,19.1%,41.8%,25.5%,32.6%,16.9%,321,622,943,sa3022735
Skylar Hales,STL,AAA,24,38.2,.393,2.40,29.2%,50.0%,20.8%,16.0%,20.0%,37.7%,27.0%,35.2%,10.5%,308,470,778,sa3022739
Landon Tomkins,PIT,AAA,26,5.1,.333,15.00,23.8%,71.4%,4.8%,100.0%,0.0%,57.1%,4.8%,38.1%,4.2%,41,54,95,sa3022798
Cole Gabrielson,NYY,AAA,25,0.1,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,7.7%,6,7,13,sa3022811
Bryan Broecker,TBR,AAA,24,4.1,.421,1.00,40.0%,30.0%,30.0%,0.0%,16.7%,15.0%,55.0%,30.0%,6.4%,31,47,78,sa3022814
Jason Savacool,STL,AAA,24,3.1,.588,1.60,27.8%,44.4%,27.8%,0.0%,40.0%,42.1%,26.3%,31.6%,7.4%,41,53,94,sa3022856
Chris Clark,TBR,AAA,24,9.2,.346,1.50,31.0%,41.4%,27.6%,12.5%,37.5%,31.0%,20.7%,48.3%,10.6%,76,113,189,sa3022874
Matt Jachec,CLE,AAA,24,1.0,.500,1.00,0.0%,50.0%,50.0%,50.0%,0.0%,25.0%,0.0%,75.0%,6.1%,13,20,33,sa3022906
K.C. Hunt,TBR,AAA,25,30.0,.258,0.78,29.8%,30.9%,39.4%,24.3%,16.2%,55.8%,16.8%,27.4%,10.9%,236,324,560,sa3022937
Riley Gowens,CHW,AAA,26,27.2,.253,1.52,22.2%,46.9%,30.9%,4.0%,20.0%,51.8%,24.1%,24.1%,7.7%,180,298,478,sa3022948
Ixan Henderson,STL,AAA,24,4.2,.000,0.38,15.4%,23.1%,61.5%,25.0%,0.0%,30.8%,30.8%,38.5%,3.2%,30,32,62,sa3022953
Morris Austin,CHW,AAA,26,2.1,.500,4.00,33.3%,66.7%,0.0%,0.0%,0.0%,66.7%,0.0%,33.3%,7.7%,17,22,39,sa3022955
Lucas Braun,KCR,AAA,24,72.1,.276,1.16,24.5%,40.6%,34.9%,22.5%,13.8%,50.4%,21.1%,28.4%,10.7%,468,771,1239,sa3022996
Jay Driver,CLE,AAA,24,1.0,.333,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,66.7%,0.0%,33.3%,16.7%,2,10,12,sa3023044
Jaden Woods,PIT,AAA,24,30.1,.343,1.26,25.7%,41.4%,32.9%,8.7%,21.7%,42.3%,14.1%,43.7%,11.0%,188,375,563,sa3023064
Tate Kuehner,MIL,AAA,25,55.0,.297,2.21,23.3%,52.8%,23.9%,18.4%,13.2%,50.9%,22.1%,27.0%,11.3%,385,572,957,sa3023099
Ty Langenberg,MIN,AAA,24,37.1,.379,1.30,22.0%,44.1%,33.9%,22.5%,10.0%,47.5%,23.3%,29.2%,9.9%,262,438,700,sa3023101
Dakota Hawkins,NYM,AAA,26,3.2,.222,0.57,8.3%,33.3%,58.3%,0.0%,42.9%,75.0%,8.3%,16.7%,9.6%,32,41,73,sa3023103
Zack Lee,DET,AAA,25,1.1,.333,0.25,16.7%,16.7%,66.7%,25.0%,0.0%,16.7%,33.3%,50.0%,2.9%,19,16,35,sa3023124
Hayden Snelsire,TBR,AAA,25,6.2,.385,0.91,25.0%,35.7%,39.3%,9.1%,18.2%,42.9%,35.7%,21.4%,12.7%,47,87,134,sa3023138
Hayden Minton,DET,AAA,25,7.2,.412,1.67,15.8%,52.6%,31.6%,16.7%,33.3%,52.6%,21.1%,26.3%,10.5%,53,90,143,sa3023155
Ethan Bosacker,KCR,AAA,25,50.2,.273,1.03,21.8%,39.7%,38.5%,23.3%,13.3%,50.0%,22.8%,27.2%,9.4%,390,543,933,sa3023163
Ben Simon,NYM,AAA,24,34.2,.234,1.28,21.2%,44.2%,34.5%,33.3%,10.3%,45.2%,24.3%,30.4%,8.9%,197,344,541,sa3023164
Hayden Mullins,BOS,AAA,25,3.0,.429,0.50,25.0%,25.0%,50.0%,0.0%,25.0%,37.5%,37.5%,25.0%,9.9%,33,38,71,sa3023218
Blake Wehunt,BOS,AAA,25,35.2,.303,2.00,22.3%,51.8%,25.9%,13.8%,13.8%,42.9%,26.8%,30.4%,6.8%,205,353,558,sa3023220
Cade Feeney,BOS,AAA,24,5.0,.368,1.17,27.8%,38.9%,33.3%,0.0%,0.0%,42.1%,36.8%,21.1%,6.6%,33,58,91,sa3023228
Thomas White,MIA,AAA,21,18.2,.357,1.29,23.8%,42.9%,33.3%,28.6%,21.4%,44.4%,26.7%,28.9%,11.8%,166,216,382,sa3023268
Max Carlson,BOS,AAA,24,3.0,.417,2.50,41.7%,41.7%,16.7%,50.0%,0.0%,58.3%,8.3%,33.3%,7.5%,11,29,40,sa3023274
Brandon Beckel,PHI,AAA,24,1.0,1.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,7,9,16,sa3023276
Owen Wild,TBR,AAA,23,34.1,.341,1.28,27.5%,40.7%,31.9%,24.1%,27.6%,32.6%,30.4%,37.0%,14.0%,202,405,607,sa3023278
Jack Wenninger,NYM,AAA,24,108.1,.267,1.45,28.2%,42.5%,29.3%,15.9%,18.3%,49.1%,22.6%,28.2%,11.9%,828,1124,1952,sa3023282
Drue Hackenberg,ATL,AAA,24,52.0,.367,1.34,30.4%,39.9%,29.7%,18.2%,6.8%,40.8%,26.3%,32.9%,11.5%,356,555,911,sa3023304
Garrett Baumann,ATL,AAA,21,38.1,.310,2.24,20.1%,55.2%,24.6%,18.2%,33.3%,36.3%,25.2%,38.5%,8.8%,262,446,708,sa3023310
Juaron Watts-Brown,BAL,AAA,24,25.1,.343,0.81,23.7%,34.2%,42.1%,9.4%,18.8%,39.5%,36.8%,23.7%,13.0%,247,300,547,sa3023352
Brett Wichrowski,MIL,AAA,23,30.1,.250,1.69,16.7%,52.4%,31.0%,7.7%,23.1%,51.2%,20.9%,27.9%,11.6%,189,303,492,sa3023366
Tommy Vail,CHW,AAA,27,1.2,.625,0.33,50.0%,12.5%,37.5%,0.0%,0.0%,62.5%,25.0%,12.5%,11.8%,21,30,51,sa3023413
Chuck King,PHI,AAA,28,112.0,.274,1.48,20.5%,47.4%,32.0%,17.0%,9.4%,42.5%,23.5%,34.0%,8.0%,676,1110,1786,sa3023436
Levi Wells,BAL,AAA,24,36.0,.317,1.03,29.2%,35.8%,34.9%,29.7%,13.5%,43.1%,23.9%,33.0%,10.5%,212,398,610,sa3023441
Kyle Carr,NYY,AAA,24,19.0,.333,1.88,16.9%,54.2%,28.8%,29.4%,41.2%,45.0%,26.7%,28.3%,9.0%,139,218,357,sa3023444
Nick Altermatt,CHW,AAA,26,11.0,.200,1.10,30.0%,36.7%,33.3%,40.0%,0.0%,38.7%,19.4%,41.9%,9.1%,74,112,186,sa3023451
Trent Sellers,NYY,AAA,26,1.0,.571,3.00,57.1%,42.9%,0.0%,0.0%,0.0%,28.6%,28.6%,42.9%,2.5%,16,24,40,sa3023454
Paulshawn Pasqualotto,MIN,AAA,25,5.1,.500,2.00,14.3%,57.1%,28.6%,25.0%,25.0%,26.7%,26.7%,46.7%,18.7%,47,76,123,sa3023476
Michael Forret,TBR,AAA,22,61.1,.355,0.94,27.2%,35.3%,37.6%,32.3%,6.2%,38.4%,31.6%,29.9%,12.1%,423,705,1128,sa3023479
Kenten Egbert,CHC,AAA,24,8.0,.459,0.67,34.2%,26.3%,39.5%,6.7%,20.0%,47.5%,27.5%,25.0%,5.0%,75,105,180,sa3023500
Riley Cooper,BAL,AAA,24,5.0,.308,0.71,20.0%,33.3%,46.7%,0.0%,28.6%,46.7%,20.0%,33.3%,7.9%,40,61,101,sa3023503
Will Sanders,CHC,AAA,24,50.0,.308,0.92,25.5%,35.8%,38.7%,28.3%,15.1%,46.0%,19.0%,35.0%,14.1%,308,528,836,sa3023508
Rorik Maltrud,CLE,AAA,26,120.2,.267,1.11,21.4%,41.4%,37.2%,15.9%,12.1%,41.6%,27.5%,30.9%,11.7%,666,1211,1877,sa3023510
Nick Sando,CIN,AAA,25,6.0,.154,0.57,15.4%,30.8%,53.8%,0.0%,0.0%,46.2%,15.4%,38.5%,8.1%,38,48,86,sa3023511
Brody Hopkins,TBR,AAA,24,93.0,.306,1.35,23.8%,43.8%,32.4%,19.1%,7.4%,38.8%,27.1%,34.1%,12.7%,802,993,1795,sa3023515
Nestor German,BAL,AAA,24,117.0,.307,1.02,23.2%,38.8%,37.9%,20.2%,8.1%,38.3%,26.4%,35.3%,12.3%,730,1233,1963,sa3023517
Grant Rogers,TOR,AAA,25,120.2,.324,1.56,24.8%,45.8%,29.4%,15.1%,15.9%,44.7%,26.3%,29.1%,6.7%,714,1260,1974,sa3023522
Brian Hendry,NYY,AAA,26,4.1,.500,1.67,27.3%,45.5%,27.3%,0.0%,33.3%,54.5%,27.3%,18.2%,13.3%,38,52,90,sa3023525
Chris Kean,NYY,AAA,24,24.0,.279,1.00,23.1%,38.5%,38.5%,24.0%,20.0%,53.0%,19.7%,27.3%,15.2%,115,233,348,sa3023576
Jaxon Wiggins,CHC,AAA,24,31.0,.333,0.96,32.1%,33.3%,34.6%,25.0%,10.7%,33.3%,28.4%,38.3%,11.0%,269,359,628,sa3023635
Ricky Castro,MIN,AAA,26,48.1,.341,0.76,27.6%,31.3%,41.0%,12.7%,20.0%,42.2%,28.1%,29.6%,12.1%,337,571,908,sa3023681
Nate Garkow,TOR,AAA,28,2.2,.000,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,50.0%,25.0%,25.0%,16.7%,24,24,48,sa3025043
Gage Miller,MIA,AAA,23,3.0,.462,1.40,20.0%,46.7%,33.3%,0.0%,40.0%,53.3%,33.3%,13.3%,2.2%,13,32,45,sa3025205
Joe Glassey,WSN,AAA,24,2.2,.500,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,75.0%,25.0%,0.0%,22.2%,11,25,36,sa3025303
Izaak Martinez,CLE,AAA,24,3.1,.273,6.00,45.5%,54.5%,0.0%,0.0%,0.0%,54.5%,36.4%,9.1%,5.6%,23,31,54,sa3025345
Connor Wietgrefe,PIT,AAA,24,73.0,.272,0.99,22.6%,38.5%,38.9%,30.2%,9.3%,50.7%,23.6%,25.8%,10.8%,352,718,1070,sa3025401
Robert Cranz,WSN,AAA,23,11.2,.359,0.93,30.8%,33.3%,35.9%,28.6%,7.1%,37.5%,35.0%,27.5%,8.8%,118,155,273,sa3025521
Jack Seppings,MIL,AAA,23,7.1,.250,0.89,15.0%,40.0%,45.0%,22.2%,0.0%,35.0%,25.0%,40.0%,11.2%,46,70,116,sa3025573
Tyson Hardin,MIL,AAA,24,90.1,.324,1.44,28.2%,42.3%,29.4%,19.2%,9.6%,33.9%,30.7%,35.4%,11.0%,534,936,1470,sa3025574
Mason Molina,STL,AAA,22,44.0,.367,1.08,28.3%,37.2%,34.5%,20.5%,15.4%,49.6%,27.0%,23.5%,11.6%,324,522,846,sa3025586
Herick Hernandez,ATL,AAA,22,26.0,.297,0.71,20.9%,32.8%,46.3%,29.0%,12.9%,41.2%,26.5%,32.4%,14.5%,203,286,489,sa3025588
Ryan Lambert,NYM,AAA,23,22.2,.277,0.41,24.0%,22.0%,54.0%,37.0%,11.1%,42.0%,16.0%,42.0%,12.6%,216,259,475,sa3025613
Tanner Witt,NYM,AAA,23,6.0,.200,0.83,21.4%,35.7%,42.9%,0.0%,0.0%,64.3%,7.1%,28.6%,11.0%,62,74,136,sa3025651
Justin Campbell,CLE,AAA,25,9.2,.286,5.50,35.0%,55.0%,10.0%,100.0%,0.0%,47.6%,19.0%,33.3%,13.3%,52,83,135,sa3028334
Jack Cebert,WSN,AAA,24,7.0,.385,1.43,29.2%,41.7%,29.2%,28.6%,0.0%,53.8%,23.1%,23.1%,10.1%,64,84,148,sa3028683
Jurrangelo Cijntje,STL,AAA,23,42.2,.373,1.84,20.7%,51.4%,27.9%,22.6%,3.2%,36.9%,23.4%,39.6%,11.8%,283,480,763,sa3028930
Javen Coleman,TOR,AAA,24,11.1,.394,0.60,31.4%,25.7%,42.9%,26.7%,13.3%,25.7%,42.9%,31.4%,12.2%,84,153,237,sa3029151
Ryan Gallagher,MIN,AAA,23,95.0,.324,0.92,26.2%,35.3%,38.5%,18.9%,16.0%,39.1%,34.1%,26.9%,13.6%,612,1050,1662,sa3031857
Ben Grable,WSN,AAA,24,5.0,.357,0.80,35.7%,28.6%,35.7%,20.0%,0.0%,50.0%,28.6%,21.4%,10.8%,44,49,93,sa3032539
John Holobetz,BOS,AAA,23,30.2,.330,1.46,31.7%,40.6%,27.7%,42.9%,14.3%,48.5%,19.8%,31.7%,10.0%,155,325,480,sa3034016
Isaac Lyon,WSN,AAA,22,8.2,.182,0.80,18.2%,36.4%,45.5%,0.0%,0.0%,45.5%,27.3%,27.3%,8.9%,49,75,124,sa3036750
Sean Matson,CLE,AAA,24,2.0,.200,2.00,57.1%,28.6%,14.3%,0.0%,200.0%,71.4%,28.6%,0.0%,7.1%,18,24,42,sa3037314
Logan McGuire,CLE,AAA,23,1.0,.000,0.00,66.7%,0.0%,33.3%,0.0%,0.0%,33.3%,66.7%,0.0%,5.9%,5,12,17,sa3037620
Dominic Niman,TBR,AAA,25,1.0,.200,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,20.0%,20.0%,60.0%,6.3%,5,11,16,sa3038884
Vince Reilly,CHC,AAA,25,18.2,.265,1.00,28.3%,35.8%,35.8%,10.5%,26.3%,29.6%,40.7%,29.6%,11.2%,139,174,313,sa3040586
Xavier Rivas,NYY,AAA,23,16.1,.333,0.61,28.8%,26.9%,44.2%,26.1%,13.0%,45.5%,29.1%,25.5%,12.5%,166,187,353,sa3040812
Jonathan Santucci,NYM,AAA,23,24.0,.355,1.59,27.9%,44.3%,27.9%,0.0%,23.5%,45.3%,28.1%,26.6%,13.8%,181,275,456,sa3041559
Brett Sears,ATL,AAA,26,13.2,.333,1.27,16.7%,46.7%,36.7%,18.2%,0.0%,50.0%,31.3%,18.8%,8.3%,91,137,228,sa3041892
