Player Name,Team,League Name,AB,wRC+,Age+ RobustZ+,Approach+ RobustZ+,Speed+ RobustZ+,LD%+ RobustZ+,HR/FB+ RobustZ+,5 Tool RobustZ+,Hitter RobustZ+
Yoiber Ocopio,SDP,California League,71,88.14181623914875,102.17317163878964,90.41797717662472,99.49521607865232,108.31810020703654,118.2901593668274,103.73892489358612,105.67541225016289
Rod Barajas Jr.,SFG,California League,156,84.48562843142608,102.17317163878964,93.0025862723955,93.78536115038402,119.9992882628479,100.63526647749507,101.91913476038242,104.54571367091283
Kevyn Castillo,LAA,California League,190,81.45484291320152,102.17317163878964,112.85299350863312,111.239164375153,108.74905439560581,89.53013495482536,104.90890377460138,103.7107276196881
Bryan Andrade,OAK,California League,151,75.98797968905473,102.17317163878964,110.8493317464209,115.90703275327031,90.90904218187654,82.66248789734598,100.50021324354068,94.80695394188115
Andy Polanco,SFG,California League,138,72.23585381695042,102.17317163878964,80.29477807706743,128.32657706993416,131.35639796123803,74.61752994193085,103.35369093779202,95.4229019934121
Cesar Gonzalez,OAK,California League,105,58.086593301657615,102.17317163878964,91.76970458994386,89.91835589064448,75.45386234097843,88.51336652154185,89.56569219637966,85.24564448415471
Alcides Hernandez,SDP,California League,5,37.703018535843654,102.17317163878964,69.76393751351449,77.13308951552972,246.00792522304798,103.26217721157413,119.66806022049118,139.67801331604554
Carlos Pacheco,OAK,California League,47,34.567557929177426,102.17317163878964,108.82042333270142,103.28651446234659,47.3841419381371,74.61752994193085,87.25635626278111,76.94069840425645
Athanael Duarte,LAA,California League,54,33.46035503895893,102.17317163878964,90.94859387813679,85.74695920476151,58.596775131514015,96.45384465437913,86.78386890151621,81.99973788800997
Eliezer Rivero,LAA,California League,33,29.004800494868157,102.17317163878964,73.3985819147298,90.46358970261936,84.31987404609404,74.61752994193085,84.99454944883274,77.44532863425157
John Wimmer,LAA,California League,3,-100.0,102.17317163878964,69.76393751351449,58.78277801628087,246.00792522304798,103.26217721157413,115.99799792064141,139.67801331604554
Zach Rogacki,COL,California League,13,171.2823122775505,92.58263859047507,148.53332077390974,95.30640673423406,146.05531184089654,135.7592115036361,123.6473778886303,143.4492813728141
Tanner Thach,COL,California League,216,157.72014877432753,92.58263859047507,120.32653094068111,85.04735228855256,143.2788501359421,131.23019799800824,114.49311399073181,131.6118596915438
Isaiah Barkett,SFG,California League,153,131.01062921284907,92.58263859047507,196.19439285485305,94.96009601768093,119.25642244872134,87.90919958081598,118.18054989850927,134.4533382947968
Ryan Wideman,SDP,California League,211,120.2439490466795,92.58263859047507,98.6206147122547,121.46147631691653,100.37144864170541,103.73261632709801,103.35375891768994,100.90822656035272
Korbyn Dickerson,SEA,California League,180,114.5560386194722,92.58263859047507,99.56471412194097,107.35647390438831,134.71614963376527,112.83108091799663,109.41021143371324,115.70398155790095
Cameron Nelson,COL,California League,171,114.55338360407904,92.58263859047507,110.37511739113752,120.28834833833861,84.58003170773125,88.51336652154185,99.26790050984485,94.48950520680354
Grant Jay,SEA,California League,107,113.73470146614042,92.58263859047507,83.44172190045303,82.98857304965858,186.94501690651597,145.16562381643044,118.22471485270663,138.5174542077998
Cam Maldonado,SFG,California League,159,112.41570225692476,92.58263859047507,102.45346317218542,116.65286842133357,112.73777388025835,131.93785640602954,111.27292009405637,115.70969781949111
AJ Soldra,LAD,California League,154,108.12182278857178,92.58263859047507,81.12545608881062,109.75022041696931,101.33966861748951,134.060831324385,103.77176300762589,105.50865201022837
Logan Sauve,OAK,California League,77,107.82170090727826,92.58263859047507,137.40111704239143,78.88303155683198,96.0790051498208,96.45384465437913,100.27992739877968,109.9779889488638
Aiden Taurek,SEA,California League,181,107.10951908877846,92.58263859047507,104.6128760506487,110.0250675544172,117.28107444310498,103.73261632709801,105.64685459314879,108.54218894028389
Damian Bravo,SFG,California League,167,105.54205723082175,92.58263859047507,92.88721782172517,110.50897870783564,136.0600505026814,109.89157687918065,108.38609250037959,112.94628173452908
Ricardo Cova,SEA,California League,189,102.85204047850908,92.58263859047507,98.42105461225897,116.81748216001745,100.1039424639324,110.16501898737862,103.6180273628125,102.89667202119
Kendrey Maduro,LAA,California League,197,101.31560100138464,92.58263859047507,95.3115714676424,101.44123676044104,101.14906498092654,124.64254193423889,103.0254107467448,107.0343927942693
Conner Westenburg,SDP,California League,150,101.2203945714128,92.58263859047507,84.31654585680661,127.27088345638327,96.0790051498208,91.60133020589986,98.37008065187712,90.66562707084243
Jakey Josepha,ARI,California League,143,100.8045757419488,92.58263859047507,110.19103919189195,102.0797705950373,111.07189715714352,93.72430542996374,101.92993019290233,104.9957472596664
George Bilecki,SDP,California League,103,92.5216309172581,92.58263859047507,103.39466584044843,85.80812675223524,105.44956265439751,100.09323049073856,97.46564486565896,102.97915299519484
Matt Klein,COL,California League,103,89.93263603343497,92.58263859047507,117.28242416649712,66.70677613031958,103.21847739147074,123.53087519129505,100.66423829401151,114.67725891642097
Dervy Ventura,SEA,California League,185,81.42670203698444,92.58263859047507,101.51496362548602,109.30226455394654,152.0524686438256,92.60037733419952,109.61054254958655,115.38926986783706
Lorenzo Meola,SFG,California League,178,78.2835240767027,92.58263859047507,93.04638552959763,94.25792910446987,141.356684417091,105.18837072278347,105.2864016728834,113.19714688982403
Estevan Moreno,SEA,California League,105,76.3321886614555,92.58263859047507,89.62316761943751,127.9342849713774,108.01364554620065,109.89157687918065,105.60906272133425,102.50946334827294
Gavin Turley,OAK,California League,91,75.17625410228861,92.58263859047507,97.66142743218657,91.09818563791566,71.5623262825543,120.47379111320978,94.67567381126828,96.56584827598356
Jose Astudillo,SFG,California League,61,72.69761702204374,92.58263859047507,178.92802835770928,113.35721725719105,121.06715849535865,74.61752994193085,116.11051452853299,124.87090559833293
Dylan Grego,SDP,California League,30,72.30624507850808,92.58263859047507,108.58599073489403,106.15839578454087,104.77053657443813,118.2901593668274,106.0775442102351,110.54889555871985
Landyn Vidourek,LAD,California League,101,67.02229398997157,92.58263859047507,95.77322145785863,95.17512758852884,39.96525716340802,95.7008683376927,83.83942262759265,77.14644898631978
Starlin Aguilar,SEA,California League,82,55.73537626637502,92.58263859047507,92.66413793836907,63.017465271222676,110.10744189654248,100.09323049073856,91.69298283746957,100.95493677521671
Gleiner Diaz,SEA,California League,0,-100.0,92.58263859047507,104.64602883826531,58.78277801628087,100.43635628885367,103.26217721157413,91.94199578908982,102.78152077956436
Luke Cantwell,SDP,California League,80,151.42647224770263,83.82606493766606,125.87516421802967,92.92952330177036,92.57189583819962,112.83108091799663,101.60674584273247,110.42604699140865
Ali Camarillo,OAK,California League,81,141.24597169585329,83.82606493766606,97.58217317121687,120.95780201340904,108.14225157526106,116.30503998647228,105.36266633680506,107.3431549109834
